time,tasmin_day_drought_HadGEM2-ES_rcp85_late_century
2062-12-13 00:00:00+00:00,275.00018
2062-12-14 00:00:00+00:00,275.06854
2062-12-15 00:00:00+00:00,272.1431
2062-12-16 00:00:00+00:00,276.29538
2062-12-17 00:00:00+00:00,275.94974
2062-12-18 00:00:00+00:00,275.36893
2062-12-19 00:00:00+00:00,276.89374
2062-12-20 00:00:00+00:00,272.63885
2062-12-21 00:00:00+00:00,273.58707
2062-12-22 00:00:00+00:00,275.03513
2062-12-23 00:00:00+00:00,275.6306
2062-12-24 00:00:00+00:00,277.17917
2062-12-25 00:00:00+00:00,276.15582
2062-12-26 00:00:00+00:00,276.24353
2062-12-27 00:00:00+00:00,276.326
2062-12-28 00:00:00+00:00,278.52005
2062-12-29 00:00:00+00:00,275.3959
2062-12-30 00:00:00+00:00,277.06757
2062-12-31 00:00:00+00:00,280.05255
2063-01-01 00:00:00+00:00,278.70013
2063-01-02 00:00:00+00:00,277.26593
2063-01-03 00:00:00+00:00,276.91437
2063-01-04 00:00:00+00:00,280.4078
2063-01-05 00:00:00+00:00,282.59848
2063-01-06 00:00:00+00:00,282.98938
2063-01-07 00:00:00+00:00,281.46564
2063-01-08 00:00:00+00:00,280.78683
2063-01-09 00:00:00+00:00,276.9294
2063-01-10 00:00:00+00:00,279.54333
2063-01-11 00:00:00+00:00,280.29675
2063-01-12 00:00:00+00:00,276.27927
2063-01-13 00:00:00+00:00,277.93515
2063-01-14 00:00:00+00:00,275.5461
2063-01-15 00:00:00+00:00,274.75772
2063-01-16 00:00:00+00:00,274.97116
2063-01-17 00:00:00+00:00,276.88538
2063-01-18 00:00:00+00:00,279.18005
2063-01-19 00:00:00+00:00,273.99487
2063-01-20 00:00:00+00:00,273.04324
2063-01-21 00:00:00+00:00,274.7708
2063-01-22 00:00:00+00:00,274.67337
2063-01-23 00:00:00+00:00,275.33575
2063-01-24 00:00:00+00:00,276.0864
2063-01-25 00:00:00+00:00,279.00943
2063-01-26 00:00:00+00:00,278.1405
2063-01-27 00:00:00+00:00,284.2791
2063-01-28 00:00:00+00:00,278.30612
2063-01-29 00:00:00+00:00,277.60394
2063-01-30 00:00:00+00:00,277.01013
2063-01-31 00:00:00+00:00,275.34235
2063-02-01 00:00:00+00:00,272.82227
2063-02-02 00:00:00+00:00,275.55078
2063-02-03 00:00:00+00:00,275.10452
2063-02-04 00:00:00+00:00,275.20908
2063-02-05 00:00:00+00:00,275.40152
2063-02-06 00:00:00+00:00,274.3885
2063-02-07 00:00:00+00:00,274.398
2063-02-08 00:00:00+00:00,275.28064
2063-02-09 00:00:00+00:00,281.6363
2063-02-10 00:00:00+00:00,280.48
2063-02-11 00:00:00+00:00,275.33615
2063-02-12 00:00:00+00:00,276.73947
2063-02-13 00:00:00+00:00,282.85724
2063-02-14 00:00:00+00:00,282.80994
2063-02-15 00:00:00+00:00,282.5042
2063-02-16 00:00:00+00:00,278.20102
2063-02-17 00:00:00+00:00,283.15103
2063-02-18 00:00:00+00:00,284.74725
2063-02-19 00:00:00+00:00,285.0193
2063-02-20 00:00:00+00:00,282.09592
2063-02-21 00:00:00+00:00,279.85297
2063-02-22 00:00:00+00:00,280.3925
2063-02-23 00:00:00+00:00,279.80206
2063-02-24 00:00:00+00:00,277.34384
2063-02-25 00:00:00+00:00,277.1965
2063-02-26 00:00:00+00:00,276.1119
2063-02-27 00:00:00+00:00,277.79315
2063-02-28 00:00:00+00:00,278.10745
2063-03-01 00:00:00+00:00,277.1664
2063-03-02 00:00:00+00:00,277.6305
2063-03-03 00:00:00+00:00,276.56714
2063-03-04 00:00:00+00:00,279.28616
2063-03-05 00:00:00+00:00,280.72223
2063-03-06 00:00:00+00:00,280.30295
2063-03-07 00:00:00+00:00,279.08234
2063-03-08 00:00:00+00:00,278.0033
2063-03-09 00:00:00+00:00,280.47406
2063-03-10 00:00:00+00:00,279.7665
2063-03-11 00:00:00+00:00,277.86444
2063-03-12 00:00:00+00:00,274.83102
2063-03-13 00:00:00+00:00,273.45035
2063-03-14 00:00:00+00:00,276.44266
2063-03-15 00:00:00+00:00,278.3263
2063-03-16 00:00:00+00:00,276.3026
2063-03-17 00:00:00+00:00,275.42316
2063-03-18 00:00:00+00:00,276.45825
2063-03-19 00:00:00+00:00,277.10428
2063-03-20 00:00:00+00:00,274.12292
2063-03-21 00:00:00+00:00,276.34003
2063-03-22 00:00:00+00:00,279.0376
2063-03-23 00:00:00+00:00,278.9327
2063-03-24 00:00:00+00:00,279.89
2063-03-25 00:00:00+00:00,279.27612
2063-03-26 00:00:00+00:00,282.50253
2063-03-27 00:00:00+00:00,283.2442
2063-03-28 00:00:00+00:00,279.4095
2063-03-29 00:00:00+00:00,280.08765
2063-03-30 00:00:00+00:00,278.6
2063-03-31 00:00:00+00:00,280.84375
2063-04-01 00:00:00+00:00,278.63446
2063-04-02 00:00:00+00:00,280.47217
2063-04-03 00:00:00+00:00,282.1036
2063-04-04 00:00:00+00:00,280.46152
2063-04-05 00:00:00+00:00,279.52194
2063-04-06 00:00:00+00:00,281.60538
2063-04-07 00:00:00+00:00,280.985
2063-04-08 00:00:00+00:00,279.60712
2063-04-09 00:00:00+00:00,278.0677
2063-04-10 00:00:00+00:00,277.34464
2063-04-11 00:00:00+00:00,277.11584
2063-04-12 00:00:00+00:00,278.6267
2063-04-13 00:00:00+00:00,279.795
2063-04-14 00:00:00+00:00,280.4959
2063-04-15 00:00:00+00:00,280.66364
2063-04-16 00:00:00+00:00,279.3575
2063-04-17 00:00:00+00:00,282.0283
2063-04-18 00:00:00+00:00,280.25473
2063-04-19 00:00:00+00:00,278.7349
2063-04-20 00:00:00+00:00,278.10922
2063-04-21 00:00:00+00:00,277.50323
2063-04-22 00:00:00+00:00,277.89658
2063-04-23 00:00:00+00:00,279.4254
2063-04-24 00:00:00+00:00,280.86987
2063-04-25 00:00:00+00:00,281.30148
2063-04-26 00:00:00+00:00,281.44962
2063-04-27 00:00:00+00:00,280.3373
2063-04-28 00:00:00+00:00,277.66327
2063-04-29 00:00:00+00:00,283.1059
2063-04-30 00:00:00+00:00,283.3129
2063-05-01 00:00:00+00:00,282.67712
2063-05-02 00:00:00+00:00,283.44937
2063-05-03 00:00:00+00:00,283.29257
2063-05-04 00:00:00+00:00,282.74072
2063-05-05 00:00:00+00:00,282.18222
2063-05-06 00:00:00+00:00,281.19284
2063-05-07 00:00:00+00:00,278.34656
2063-05-08 00:00:00+00:00,283.39417
2063-05-09 00:00:00+00:00,283.9194
2063-05-10 00:00:00+00:00,280.80432
2063-05-11 00:00:00+00:00,282.37634
2063-05-12 00:00:00+00:00,283.30823
2063-05-13 00:00:00+00:00,281.4021
2063-05-14 00:00:00+00:00,281.02417
2063-05-15 00:00:00+00:00,282.0143
2063-05-16 00:00:00+00:00,282.7323
2063-05-17 00:00:00+00:00,283.33212
2063-05-18 00:00:00+00:00,281.93945
2063-05-19 00:00:00+00:00,282.76733
2063-05-20 00:00:00+00:00,281.61337
2063-05-21 00:00:00+00:00,281.58066
2063-05-22 00:00:00+00:00,281.95413
2063-05-23 00:00:00+00:00,282.59592
2063-05-24 00:00:00+00:00,282.18042
2063-05-25 00:00:00+00:00,285.75247
2063-05-26 00:00:00+00:00,282.01706
2063-05-27 00:00:00+00:00,283.20764
2063-05-28 00:00:00+00:00,280.78958
2063-05-29 00:00:00+00:00,279.35223
2063-05-30 00:00:00+00:00,280.17783
2063-05-31 00:00:00+00:00,281.30484
2063-06-01 00:00:00+00:00,280.75592
2063-06-02 00:00:00+00:00,283.96307
2063-06-03 00:00:00+00:00,285.61148
2063-06-04 00:00:00+00:00,283.19058
2063-06-05 00:00:00+00:00,283.0629
2063-06-06 00:00:00+00:00,284.03064
2063-06-07 00:00:00+00:00,284.282
2063-06-08 00:00:00+00:00,280.7687
2063-06-09 00:00:00+00:00,280.19135
2063-06-10 00:00:00+00:00,281.38263
2063-06-11 00:00:00+00:00,283.6544
2063-06-12 00:00:00+00:00,283.5231
2063-06-13 00:00:00+00:00,282.66794
2063-06-14 00:00:00+00:00,280.84668
2063-06-15 00:00:00+00:00,280.3271
2063-06-16 00:00:00+00:00,281.66296
2063-06-17 00:00:00+00:00,282.8012
2063-06-18 00:00:00+00:00,281.37573
2063-06-19 00:00:00+00:00,282.41702
2063-06-20 00:00:00+00:00,284.67212
2063-06-21 00:00:00+00:00,285.07635
2063-06-22 00:00:00+00:00,285.75977
2063-06-23 00:00:00+00:00,284.50067
2063-06-24 00:00:00+00:00,282.767
2063-06-25 00:00:00+00:00,282.38348
2063-06-26 00:00:00+00:00,281.98767
2063-06-27 00:00:00+00:00,285.86954
2063-06-28 00:00:00+00:00,285.4913
2063-06-29 00:00:00+00:00,284.61673
2063-06-30 00:00:00+00:00,284.44168
2063-07-01 00:00:00+00:00,283.5455
2063-07-02 00:00:00+00:00,284.03006
2063-07-03 00:00:00+00:00,283.6585
2063-07-04 00:00:00+00:00,283.62125
2063-07-05 00:00:00+00:00,282.6357
2063-07-06 00:00:00+00:00,284.00214
2063-07-07 00:00:00+00:00,284.42365
2063-07-08 00:00:00+00:00,284.41757
2063-07-09 00:00:00+00:00,285.87967
2063-07-10 00:00:00+00:00,288.75192
2063-07-11 00:00:00+00:00,288.78635
2063-07-12 00:00:00+00:00,287.12296
2063-07-13 00:00:00+00:00,285.6928
2063-07-14 00:00:00+00:00,287.84546
2063-07-15 00:00:00+00:00,287.71332
2063-07-16 00:00:00+00:00,287.8318
2063-07-17 00:00:00+00:00,287.42838
2063-07-18 00:00:00+00:00,287.60648
2063-07-19 00:00:00+00:00,288.23682
2063-07-20 00:00:00+00:00,288.9658
2063-07-21 00:00:00+00:00,289.10736
2063-07-22 00:00:00+00:00,288.69217
2063-07-23 00:00:00+00:00,288.22232
2063-07-24 00:00:00+00:00,288.98016
2063-07-25 00:00:00+00:00,288.40585
2063-07-26 00:00:00+00:00,288.41638
2063-07-27 00:00:00+00:00,288.0466
2063-07-28 00:00:00+00:00,287.88446
2063-07-29 00:00:00+00:00,286.99194
2063-07-30 00:00:00+00:00,286.7369
2063-07-31 00:00:00+00:00,287.87668
2063-08-01 00:00:00+00:00,287.62997
2063-08-02 00:00:00+00:00,288.68094
2063-08-03 00:00:00+00:00,285.62167
2063-08-04 00:00:00+00:00,285.88745
2063-08-05 00:00:00+00:00,285.56976
2063-08-06 00:00:00+00:00,284.56613
2063-08-07 00:00:00+00:00,285.97327
2063-08-08 00:00:00+00:00,287.08035
2063-08-09 00:00:00+00:00,287.0125
2063-08-10 00:00:00+00:00,286.73547
2063-08-11 00:00:00+00:00,287.08
2063-08-12 00:00:00+00:00,286.83856
2063-08-13 00:00:00+00:00,287.58127
2063-08-14 00:00:00+00:00,286.86313
2063-08-15 00:00:00+00:00,286.922
2063-08-16 00:00:00+00:00,288.00452
2063-08-17 00:00:00+00:00,288.62634
2063-08-18 00:00:00+00:00,288.84564
2063-08-19 00:00:00+00:00,289.71106
2063-08-20 00:00:00+00:00,288.89548
2063-08-21 00:00:00+00:00,288.23648
2063-08-22 00:00:00+00:00,286.58167
2063-08-23 00:00:00+00:00,287.8096
2063-08-24 00:00:00+00:00,287.87183
2063-08-25 00:00:00+00:00,289.2512
2063-08-26 00:00:00+00:00,290.5515
2063-08-27 00:00:00+00:00,289.03882
2063-08-28 00:00:00+00:00,287.69464
2063-08-29 00:00:00+00:00,287.0525
2063-08-30 00:00:00+00:00,288.01688
2063-08-31 00:00:00+00:00,287.19516
2063-09-01 00:00:00+00:00,287.25543
2063-09-02 00:00:00+00:00,286.98932
2063-09-03 00:00:00+00:00,287.94675
2063-09-04 00:00:00+00:00,288.67984
2063-09-05 00:00:00+00:00,287.63516
2063-09-06 00:00:00+00:00,288.93414
2063-09-07 00:00:00+00:00,287.32278
2063-09-08 00:00:00+00:00,287.21628
2063-09-09 00:00:00+00:00,286.41202
2063-09-10 00:00:00+00:00,291.8169
2063-09-11 00:00:00+00:00,292.52994
2063-09-12 00:00:00+00:00,288.76483
2063-09-13 00:00:00+00:00,287.10806
2063-09-14 00:00:00+00:00,286.34027
2063-09-15 00:00:00+00:00,286.35272
2063-09-16 00:00:00+00:00,287.33777
2063-09-17 00:00:00+00:00,289.18423
2063-09-18 00:00:00+00:00,288.4742
2063-09-19 00:00:00+00:00,287.70044
2063-09-20 00:00:00+00:00,286.18945
2063-09-21 00:00:00+00:00,286.1083
2063-09-22 00:00:00+00:00,283.41757
2063-09-23 00:00:00+00:00,282.68445
2063-09-24 00:00:00+00:00,280.22324
2063-09-25 00:00:00+00:00,283.23135
2063-09-26 00:00:00+00:00,286.30728
2063-09-27 00:00:00+00:00,285.94864
2063-09-28 00:00:00+00:00,286.20605
2063-09-29 00:00:00+00:00,286.99777
2063-09-30 00:00:00+00:00,286.46362
2063-10-01 00:00:00+00:00,286.46057
2063-10-02 00:00:00+00:00,285.459
2063-10-03 00:00:00+00:00,284.47818
2063-10-04 00:00:00+00:00,282.91486
2063-10-05 00:00:00+00:00,282.48322
2063-10-06 00:00:00+00:00,284.915
2063-10-07 00:00:00+00:00,285.4065
2063-10-08 00:00:00+00:00,285.1858
2063-10-09 00:00:00+00:00,283.7517
2063-10-10 00:00:00+00:00,284.11346
2063-10-11 00:00:00+00:00,281.82532
2063-10-12 00:00:00+00:00,283.38525
2063-10-13 00:00:00+00:00,285.69357
2063-10-14 00:00:00+00:00,286.11215
2063-10-15 00:00:00+00:00,284.58755
2063-10-16 00:00:00+00:00,281.27277
2063-10-17 00:00:00+00:00,279.17764
2063-10-18 00:00:00+00:00,281.7987
2063-10-19 00:00:00+00:00,282.34573
2063-10-20 00:00:00+00:00,281.06116
2063-10-21 00:00:00+00:00,284.7537
2063-10-22 00:00:00+00:00,284.81406
2063-10-23 00:00:00+00:00,284.91907
2063-10-24 00:00:00+00:00,282.7893
2063-10-25 00:00:00+00:00,282.15073
2063-10-26 00:00:00+00:00,282.45895
2063-10-27 00:00:00+00:00,279.18213
2063-10-28 00:00:00+00:00,279.80325
2063-10-29 00:00:00+00:00,280.6158
2063-10-30 00:00:00+00:00,279.08276
2063-10-31 00:00:00+00:00,277.92145
2063-11-01 00:00:00+00:00,280.27417
2063-11-02 00:00:00+00:00,281.3278
2063-11-03 00:00:00+00:00,281.8397
2063-11-04 00:00:00+00:00,283.18695
2063-11-05 00:00:00+00:00,282.354
2063-11-06 00:00:00+00:00,286.81665
2063-11-07 00:00:00+00:00,284.11417
2063-11-08 00:00:00+00:00,285.54886
2063-11-09 00:00:00+00:00,284.55923
2063-11-10 00:00:00+00:00,279.55984
2063-11-11 00:00:00+00:00,279.94006
2063-11-12 00:00:00+00:00,278.48206
2063-11-13 00:00:00+00:00,280.41034
2063-11-14 00:00:00+00:00,273.8609
2063-11-15 00:00:00+00:00,276.99698
2063-11-16 00:00:00+00:00,274.22617
2063-11-17 00:00:00+00:00,272.90314
2063-11-18 00:00:00+00:00,276.19406
2063-11-19 00:00:00+00:00,273.989
2063-11-20 00:00:00+00:00,271.8981
2063-11-21 00:00:00+00:00,276.07953
2063-11-22 00:00:00+00:00,275.49347
2063-11-23 00:00:00+00:00,277.17117
2063-11-24 00:00:00+00:00,276.78992
2063-11-25 00:00:00+00:00,278.21622
2063-11-26 00:00:00+00:00,275.52753
2063-11-27 00:00:00+00:00,275.35803
2063-11-28 00:00:00+00:00,278.23022
2063-11-29 00:00:00+00:00,277.45016
2063-11-30 00:00:00+00:00,279.05844
2063-12-01 00:00:00+00:00,273.72937
2063-12-02 00:00:00+00:00,272.49615
2063-12-03 00:00:00+00:00,270.89236
2063-12-04 00:00:00+00:00,273.17316
2063-12-05 00:00:00+00:00,274.5871
2063-12-06 00:00:00+00:00,272.0832
2063-12-07 00:00:00+00:00,273.46643
2063-12-08 00:00:00+00:00,277.22903
2063-12-09 00:00:00+00:00,276.2955
2063-12-10 00:00:00+00:00,279.68176
2063-12-11 00:00:00+00:00,275.1425
2063-12-12 00:00:00+00:00,272.16718
2063-12-13 00:00:00+00:00,272.5399
2063-12-14 00:00:00+00:00,272.41354
2063-12-15 00:00:00+00:00,277.55164
2063-12-16 00:00:00+00:00,281.19644
2063-12-17 00:00:00+00:00,280.63083
2063-12-18 00:00:00+00:00,283.09875
2063-12-19 00:00:00+00:00,277.2651
2063-12-20 00:00:00+00:00,275.84216
2063-12-21 00:00:00+00:00,276.43344
2063-12-22 00:00:00+00:00,280.5283
2063-12-23 00:00:00+00:00,278.5149
2063-12-24 00:00:00+00:00,276.60333
2063-12-25 00:00:00+00:00,277.2521
2063-12-26 00:00:00+00:00,276.56357
2063-12-27 00:00:00+00:00,271.77457
2063-12-28 00:00:00+00:00,272.0386
2063-12-29 00:00:00+00:00,275.35696
2063-12-30 00:00:00+00:00,273.26447
2063-12-31 00:00:00+00:00,270.39236
2064-01-01 00:00:00+00:00,271.13748
2064-01-02 00:00:00+00:00,270.88397
2064-01-03 00:00:00+00:00,272.01785
2064-01-04 00:00:00+00:00,273.46454
2064-01-05 00:00:00+00:00,272.083
2064-01-06 00:00:00+00:00,274.842
2064-01-07 00:00:00+00:00,282.88538
2064-01-08 00:00:00+00:00,283.68567
2064-01-09 00:00:00+00:00,282.05524
2064-01-10 00:00:00+00:00,274.46774
2064-01-11 00:00:00+00:00,273.0901
2064-01-12 00:00:00+00:00,275.38486
2064-01-13 00:00:00+00:00,277.66806
2064-01-14 00:00:00+00:00,278.81464
2064-01-15 00:00:00+00:00,277.7376
2064-01-16 00:00:00+00:00,278.29895
2064-01-17 00:00:00+00:00,278.12363
2064-01-18 00:00:00+00:00,276.476
2064-01-19 00:00:00+00:00,274.5347
2064-01-20 00:00:00+00:00,277.22754
2064-01-21 00:00:00+00:00,277.17822
2064-01-22 00:00:00+00:00,278.70364
2064-01-23 00:00:00+00:00,278.24692
2064-01-24 00:00:00+00:00,279.99612
2064-01-25 00:00:00+00:00,276.80457
2064-01-26 00:00:00+00:00,274.01984
2064-01-27 00:00:00+00:00,269.85327
2064-01-28 00:00:00+00:00,271.49747
2064-01-29 00:00:00+00:00,272.4286
2064-01-30 00:00:00+00:00,274.05933
2064-01-31 00:00:00+00:00,276.77087
2064-02-01 00:00:00+00:00,275.53766
2064-02-02 00:00:00+00:00,272.7073
2064-02-03 00:00:00+00:00,275.8869
2064-02-04 00:00:00+00:00,276.17206
2064-02-05 00:00:00+00:00,273.64813
2064-02-06 00:00:00+00:00,273.79984
2064-02-07 00:00:00+00:00,275.55838
2064-02-08 00:00:00+00:00,279.77863
2064-02-09 00:00:00+00:00,278.6384
2064-02-10 00:00:00+00:00,284.71375
2064-02-11 00:00:00+00:00,283.91995
2064-02-12 00:00:00+00:00,281.72372
2064-02-13 00:00:00+00:00,283.1283
2064-02-14 00:00:00+00:00,278.89383
2064-02-15 00:00:00+00:00,280.2469
2064-02-16 00:00:00+00:00,283.40622
2064-02-17 00:00:00+00:00,279.90747
2064-02-18 00:00:00+00:00,282.93567
2064-02-19 00:00:00+00:00,285.8446
2064-02-20 00:00:00+00:00,284.20944
2064-02-21 00:00:00+00:00,281.425
2064-02-22 00:00:00+00:00,285.54214
2064-02-23 00:00:00+00:00,283.06027
2064-02-24 00:00:00+00:00,284.11084
2064-02-25 00:00:00+00:00,282.28064
2064-02-26 00:00:00+00:00,282.65894
2064-02-27 00:00:00+00:00,282.21356
2064-02-28 00:00:00+00:00,281.90753
2064-02-29 00:00:00+00:00,281.53885
2064-03-01 00:00:00+00:00,279.0863
2064-03-02 00:00:00+00:00,279.92905
2064-03-03 00:00:00+00:00,281.22144
2064-03-04 00:00:00+00:00,282.67603
2064-03-05 00:00:00+00:00,283.1904
2064-03-06 00:00:00+00:00,283.06546
2064-03-07 00:00:00+00:00,283.47226
2064-03-08 00:00:00+00:00,283.20163
2064-03-09 00:00:00+00:00,282.25198
2064-03-10 00:00:00+00:00,281.65262
2064-03-11 00:00:00+00:00,276.17603
2064-03-12 00:00:00+00:00,283.30325
2064-03-13 00:00:00+00:00,283.11685
2064-03-14 00:00:00+00:00,281.4923
2064-03-15 00:00:00+00:00,281.33752
2064-03-16 00:00:00+00:00,280.12863
2064-03-17 00:00:00+00:00,280.4124
2064-03-18 00:00:00+00:00,279.41626
2064-03-19 00:00:00+00:00,274.8794
2064-03-20 00:00:00+00:00,279.04456
2064-03-21 00:00:00+00:00,281.62805
2064-03-22 00:00:00+00:00,282.80438
2064-03-23 00:00:00+00:00,281.93936
2064-03-24 00:00:00+00:00,278.12964
2064-03-25 00:00:00+00:00,278.1053
2064-03-26 00:00:00+00:00,280.56442
2064-03-27 00:00:00+00:00,281.4894
2064-03-28 00:00:00+00:00,285.74124
2064-03-29 00:00:00+00:00,287.07413
2064-03-30 00:00:00+00:00,285.77884
2064-03-31 00:00:00+00:00,286.26605
2064-04-01 00:00:00+00:00,284.35516
2064-04-02 00:00:00+00:00,285.6048
2064-04-03 00:00:00+00:00,285.88007
2064-04-04 00:00:00+00:00,286.34155
2064-04-05 00:00:00+00:00,287.13333
2064-04-06 00:00:00+00:00,280.97583
2064-04-07 00:00:00+00:00,282.18286
2064-04-08 00:00:00+00:00,284.63083
2064-04-09 00:00:00+00:00,282.20572
2064-04-10 00:00:00+00:00,282.87048
2064-04-11 00:00:00+00:00,280.55975
2064-04-12 00:00:00+00:00,282.22128
2064-04-13 00:00:00+00:00,282.0884
2064-04-14 00:00:00+00:00,283.12994
2064-04-15 00:00:00+00:00,280.07172
2064-04-16 00:00:00+00:00,281.40796
2064-04-17 00:00:00+00:00,280.4384
2064-04-18 00:00:00+00:00,277.01956
2064-04-19 00:00:00+00:00,276.5002
2064-04-20 00:00:00+00:00,274.92783
2064-04-21 00:00:00+00:00,276.69382
2064-04-22 00:00:00+00:00,279.4644
2064-04-23 00:00:00+00:00,278.80188
2064-04-24 00:00:00+00:00,280.87286
2064-04-25 00:00:00+00:00,281.52002
2064-04-26 00:00:00+00:00,283.5161
2064-04-27 00:00:00+00:00,282.65732
2064-04-28 00:00:00+00:00,282.4373
2064-04-29 00:00:00+00:00,285.8038
2064-04-30 00:00:00+00:00,284.22098
2064-05-01 00:00:00+00:00,286.76596
2064-05-02 00:00:00+00:00,284.31442
2064-05-03 00:00:00+00:00,284.4581
2064-05-04 00:00:00+00:00,280.76886
2064-05-05 00:00:00+00:00,281.1839
2064-05-06 00:00:00+00:00,283.53925
2064-05-07 00:00:00+00:00,282.17935
2064-05-08 00:00:00+00:00,280.4323
2064-05-09 00:00:00+00:00,279.82687
2064-05-10 00:00:00+00:00,279.07172
2064-05-11 00:00:00+00:00,280.18958
2064-05-12 00:00:00+00:00,277.66418
2064-05-13 00:00:00+00:00,279.5073
2064-05-14 00:00:00+00:00,279.80402
2064-05-15 00:00:00+00:00,280.18042
2064-05-16 00:00:00+00:00,281.24493
2064-05-17 00:00:00+00:00,283.3657
2064-05-18 00:00:00+00:00,283.6085
2064-05-19 00:00:00+00:00,283.2956
2064-05-20 00:00:00+00:00,284.46124
2064-05-21 00:00:00+00:00,282.35016
2064-05-22 00:00:00+00:00,282.5276
2064-05-23 00:00:00+00:00,285.0011
2064-05-24 00:00:00+00:00,285.725
2064-05-25 00:00:00+00:00,285.78763
2064-05-26 00:00:00+00:00,286.67722
2064-05-27 00:00:00+00:00,286.0681
2064-05-28 00:00:00+00:00,285.29733
2064-05-29 00:00:00+00:00,283.98804
2064-05-30 00:00:00+00:00,283.83972
2064-05-31 00:00:00+00:00,284.99612
2064-06-01 00:00:00+00:00,284.4401
2064-06-02 00:00:00+00:00,284.89386
2064-06-03 00:00:00+00:00,283.38626
2064-06-04 00:00:00+00:00,284.4837
2064-06-05 00:00:00+00:00,284.0697
2064-06-06 00:00:00+00:00,283.3193
2064-06-07 00:00:00+00:00,284.59854
2064-06-08 00:00:00+00:00,283.62823
2064-06-09 00:00:00+00:00,283.03058
2064-06-10 00:00:00+00:00,282.93655
2064-06-11 00:00:00+00:00,284.38824
2064-06-12 00:00:00+00:00,283.8248
2064-06-13 00:00:00+00:00,286.06604
2064-06-14 00:00:00+00:00,286.875
2064-06-15 00:00:00+00:00,286.92047
2064-06-16 00:00:00+00:00,286.8981
2064-06-17 00:00:00+00:00,286.2701
2064-06-18 00:00:00+00:00,285.9685
2064-06-19 00:00:00+00:00,284.91028
2064-06-20 00:00:00+00:00,288.11835
2064-06-21 00:00:00+00:00,288.76553
2064-06-22 00:00:00+00:00,286.79285
2064-06-23 00:00:00+00:00,285.0048
2064-06-24 00:00:00+00:00,285.61084
2064-06-25 00:00:00+00:00,286.1789
2064-06-26 00:00:00+00:00,284.38367
2064-06-27 00:00:00+00:00,287.52167
2064-06-28 00:00:00+00:00,286.94247
2064-06-29 00:00:00+00:00,285.85132
2064-06-30 00:00:00+00:00,285.37152
2064-07-01 00:00:00+00:00,283.1503
2064-07-02 00:00:00+00:00,285.7497
2064-07-03 00:00:00+00:00,287.52884
2064-07-04 00:00:00+00:00,286.4987
2064-07-05 00:00:00+00:00,285.78
2064-07-06 00:00:00+00:00,286.37256
2064-07-07 00:00:00+00:00,285.09534
2064-07-08 00:00:00+00:00,283.35168
2064-07-09 00:00:00+00:00,283.34726
2064-07-10 00:00:00+00:00,285.2082
2064-07-11 00:00:00+00:00,286.45557
2064-07-12 00:00:00+00:00,288.0853
2064-07-13 00:00:00+00:00,287.76575
2064-07-14 00:00:00+00:00,290.59674
2064-07-15 00:00:00+00:00,288.79272
2064-07-16 00:00:00+00:00,287.02747
2064-07-17 00:00:00+00:00,285.5053
2064-07-18 00:00:00+00:00,285.96844
2064-07-19 00:00:00+00:00,288.5566
2064-07-20 00:00:00+00:00,289.52856
2064-07-21 00:00:00+00:00,287.1802
2064-07-22 00:00:00+00:00,288.30872
2064-07-23 00:00:00+00:00,287.61246
2064-07-24 00:00:00+00:00,288.28867
2064-07-25 00:00:00+00:00,288.94153
2064-07-26 00:00:00+00:00,287.93808
2064-07-27 00:00:00+00:00,287.9973
2064-07-28 00:00:00+00:00,289.01782
2064-07-29 00:00:00+00:00,288.76862
2064-07-30 00:00:00+00:00,292.53577
2064-07-31 00:00:00+00:00,294.0196
2064-08-01 00:00:00+00:00,293.35104
2064-08-02 00:00:00+00:00,293.72552
2064-08-03 00:00:00+00:00,294.20752
2064-08-04 00:00:00+00:00,291.1966
2064-08-05 00:00:00+00:00,288.42996
2064-08-06 00:00:00+00:00,286.8613
2064-08-07 00:00:00+00:00,286.55194
2064-08-08 00:00:00+00:00,288.38748
2064-08-09 00:00:00+00:00,287.87665
2064-08-10 00:00:00+00:00,285.5069
2064-08-11 00:00:00+00:00,285.0202
2064-08-12 00:00:00+00:00,285.7426
2064-08-13 00:00:00+00:00,286.98566
2064-08-14 00:00:00+00:00,287.22214
2064-08-15 00:00:00+00:00,290.4258
2064-08-16 00:00:00+00:00,290.35712
2064-08-17 00:00:00+00:00,287.97223
2064-08-18 00:00:00+00:00,285.9055
2064-08-19 00:00:00+00:00,284.94827
2064-08-20 00:00:00+00:00,284.99112
2064-08-21 00:00:00+00:00,285.17267
2064-08-22 00:00:00+00:00,284.86774
2064-08-23 00:00:00+00:00,289.91794
2064-08-24 00:00:00+00:00,289.0181
2064-08-25 00:00:00+00:00,287.18463
2064-08-26 00:00:00+00:00,287.30957
2064-08-27 00:00:00+00:00,289.11353
2064-08-28 00:00:00+00:00,289.2515
2064-08-29 00:00:00+00:00,291.646
2064-08-30 00:00:00+00:00,289.44333
2064-08-31 00:00:00+00:00,287.56833
2064-09-01 00:00:00+00:00,287.88773
2064-09-02 00:00:00+00:00,292.47586
2064-09-03 00:00:00+00:00,292.69376
2064-09-04 00:00:00+00:00,292.47916
2064-09-05 00:00:00+00:00,291.08017
2064-09-06 00:00:00+00:00,291.50726
2064-09-07 00:00:00+00:00,291.99902
2064-09-08 00:00:00+00:00,291.63208
