time,tasmax_day_drought_HadGEM2-ES_rcp85_late_century
2058-07-03 00:00:00+00:00,298.40933
2058-07-04 00:00:00+00:00,298.2898
2058-07-05 00:00:00+00:00,297.15594
2058-07-06 00:00:00+00:00,299.9167
2058-07-07 00:00:00+00:00,301.5102
2058-07-08 00:00:00+00:00,300.96005
2058-07-09 00:00:00+00:00,299.99402
2058-07-10 00:00:00+00:00,297.45972
2058-07-11 00:00:00+00:00,294.57156
2058-07-12 00:00:00+00:00,297.87616
2058-07-13 00:00:00+00:00,297.7607
2058-07-14 00:00:00+00:00,297.9648
2058-07-15 00:00:00+00:00,298.57538
2058-07-16 00:00:00+00:00,298.3696
2058-07-17 00:00:00+00:00,297.1307
2058-07-18 00:00:00+00:00,297.6738
2058-07-19 00:00:00+00:00,297.18665
2058-07-20 00:00:00+00:00,297.88116
2058-07-21 00:00:00+00:00,295.7554
2058-07-22 00:00:00+00:00,296.09293
2058-07-23 00:00:00+00:00,298.4805
2058-07-24 00:00:00+00:00,299.0117
2058-07-25 00:00:00+00:00,298.49207
2058-07-26 00:00:00+00:00,297.15607
2058-07-27 00:00:00+00:00,300.48932
2058-07-28 00:00:00+00:00,300.74533
2058-07-29 00:00:00+00:00,301.0981
2058-07-30 00:00:00+00:00,303.1367
2058-07-31 00:00:00+00:00,303.47012
2058-08-01 00:00:00+00:00,300.4727
2058-08-02 00:00:00+00:00,298.71976
2058-08-03 00:00:00+00:00,298.07596
2058-08-04 00:00:00+00:00,299.48004
2058-08-05 00:00:00+00:00,303.1836
2058-08-06 00:00:00+00:00,307.77036
2058-08-07 00:00:00+00:00,310.92978
2058-08-08 00:00:00+00:00,307.88333
2058-08-09 00:00:00+00:00,302.5495
2058-08-10 00:00:00+00:00,302.93216
2058-08-11 00:00:00+00:00,307.23907
2058-08-12 00:00:00+00:00,308.11615
2058-08-13 00:00:00+00:00,305.406
2058-08-14 00:00:00+00:00,303.12463
2058-08-15 00:00:00+00:00,302.50986
2058-08-16 00:00:00+00:00,300.73615
2058-08-17 00:00:00+00:00,303.51868
2058-08-18 00:00:00+00:00,302.95822
2058-08-19 00:00:00+00:00,300.9563
2058-08-20 00:00:00+00:00,300.8832
2058-08-21 00:00:00+00:00,300.3006
2058-08-22 00:00:00+00:00,299.83267
2058-08-23 00:00:00+00:00,301.78082
2058-08-24 00:00:00+00:00,303.3923
2058-08-25 00:00:00+00:00,301.29572
2058-08-26 00:00:00+00:00,303.2386
2058-08-27 00:00:00+00:00,301.6436
2058-08-28 00:00:00+00:00,300.09644
2058-08-29 00:00:00+00:00,299.6511
2058-08-30 00:00:00+00:00,300.07254
2058-08-31 00:00:00+00:00,301.3792
2058-09-01 00:00:00+00:00,300.15665
2058-09-02 00:00:00+00:00,301.58774
2058-09-03 00:00:00+00:00,308.33685
2058-09-04 00:00:00+00:00,311.10794
2058-09-05 00:00:00+00:00,310.72415
2058-09-06 00:00:00+00:00,310.50854
2058-09-07 00:00:00+00:00,310.3077
2058-09-08 00:00:00+00:00,308.33105
2058-09-09 00:00:00+00:00,304.40042
2058-09-10 00:00:00+00:00,301.7418
2058-09-11 00:00:00+00:00,297.09235
2058-09-12 00:00:00+00:00,297.30432
2058-09-13 00:00:00+00:00,298.90698
2058-09-14 00:00:00+00:00,299.78586
2058-09-15 00:00:00+00:00,299.3384
2058-09-16 00:00:00+00:00,300.28592
2058-09-17 00:00:00+00:00,299.60153
2058-09-18 00:00:00+00:00,298.59515
2058-09-19 00:00:00+00:00,300.59485
2058-09-20 00:00:00+00:00,303.1592
2058-09-21 00:00:00+00:00,301.85367
2058-09-22 00:00:00+00:00,303.11884
2058-09-23 00:00:00+00:00,304.10696
2058-09-24 00:00:00+00:00,307.80533
2058-09-25 00:00:00+00:00,311.50616
2058-09-26 00:00:00+00:00,309.4092
2058-09-27 00:00:00+00:00,308.83197
2058-09-28 00:00:00+00:00,306.55664
2058-09-29 00:00:00+00:00,304.86563
2058-09-30 00:00:00+00:00,300.00558
2058-10-01 00:00:00+00:00,299.5212
2058-10-02 00:00:00+00:00,301.13837
2058-10-03 00:00:00+00:00,303.6435
2058-10-04 00:00:00+00:00,303.37497
2058-10-05 00:00:00+00:00,301.46667
2058-10-06 00:00:00+00:00,300.33966
2058-10-07 00:00:00+00:00,298.74402
2058-10-08 00:00:00+00:00,298.18124
2058-10-09 00:00:00+00:00,302.32614
2058-10-10 00:00:00+00:00,304.17706
2058-10-11 00:00:00+00:00,308.80792
2058-10-12 00:00:00+00:00,311.2925
2058-10-13 00:00:00+00:00,314.10175
2058-10-14 00:00:00+00:00,315.4819
2058-10-15 00:00:00+00:00,311.97937
2058-10-16 00:00:00+00:00,307.50784
2058-10-17 00:00:00+00:00,307.63925
2058-10-18 00:00:00+00:00,302.0668
2058-10-19 00:00:00+00:00,300.3137
2058-10-20 00:00:00+00:00,299.33972
2058-10-21 00:00:00+00:00,299.8505
2058-10-22 00:00:00+00:00,304.1852
2058-10-23 00:00:00+00:00,300.66528
2058-10-24 00:00:00+00:00,300.51468
2058-10-25 00:00:00+00:00,295.6178
2058-10-26 00:00:00+00:00,295.68518
2058-10-27 00:00:00+00:00,296.49734
2058-10-28 00:00:00+00:00,296.61484
2058-10-29 00:00:00+00:00,295.42603
2058-10-30 00:00:00+00:00,295.2457
2058-10-31 00:00:00+00:00,298.0694
2058-11-01 00:00:00+00:00,299.01852
2058-11-02 00:00:00+00:00,299.7478
2058-11-03 00:00:00+00:00,300.7674
2058-11-04 00:00:00+00:00,299.45093
2058-11-05 00:00:00+00:00,298.3786
2058-11-06 00:00:00+00:00,294.366
2058-11-07 00:00:00+00:00,295.11185
2058-11-08 00:00:00+00:00,294.2095
2058-11-09 00:00:00+00:00,293.6532
2058-11-10 00:00:00+00:00,292.12433
2058-11-11 00:00:00+00:00,289.68442
2058-11-12 00:00:00+00:00,290.81604
2058-11-13 00:00:00+00:00,292.78226
2058-11-14 00:00:00+00:00,295.46646
2058-11-15 00:00:00+00:00,295.64023
2058-11-16 00:00:00+00:00,296.3407
2058-11-17 00:00:00+00:00,296.59363
2058-11-18 00:00:00+00:00,296.2752
2058-11-19 00:00:00+00:00,296.6842
2058-11-20 00:00:00+00:00,296.49982
2058-11-21 00:00:00+00:00,296.52917
2058-11-22 00:00:00+00:00,298.7531
2058-11-23 00:00:00+00:00,298.57263
2058-11-24 00:00:00+00:00,296.98776
2058-11-25 00:00:00+00:00,294.78583
2058-11-26 00:00:00+00:00,291.67
2058-11-27 00:00:00+00:00,290.9071
2058-11-28 00:00:00+00:00,290.3116
2058-11-29 00:00:00+00:00,289.5238
2058-11-30 00:00:00+00:00,294.52512
2058-12-01 00:00:00+00:00,297.36523
2058-12-02 00:00:00+00:00,295.64825
2058-12-03 00:00:00+00:00,294.47253
2058-12-04 00:00:00+00:00,292.08542
2058-12-05 00:00:00+00:00,293.19904
2058-12-06 00:00:00+00:00,289.8427
2058-12-07 00:00:00+00:00,288.22214
2058-12-08 00:00:00+00:00,287.43335
2058-12-09 00:00:00+00:00,286.7865
2058-12-10 00:00:00+00:00,288.94357
2058-12-11 00:00:00+00:00,289.72852
2058-12-12 00:00:00+00:00,290.54034
2058-12-13 00:00:00+00:00,290.4727
2058-12-14 00:00:00+00:00,290.4781
2058-12-15 00:00:00+00:00,291.1893
2058-12-16 00:00:00+00:00,293.58575
2058-12-17 00:00:00+00:00,293.2511
2058-12-18 00:00:00+00:00,294.01907
2058-12-19 00:00:00+00:00,296.262
2058-12-20 00:00:00+00:00,293.71103
2058-12-21 00:00:00+00:00,290.85486
2058-12-22 00:00:00+00:00,293.3692
2058-12-23 00:00:00+00:00,292.62457
2058-12-24 00:00:00+00:00,290.3461
2058-12-25 00:00:00+00:00,294.73
2058-12-26 00:00:00+00:00,295.65726
2058-12-27 00:00:00+00:00,294.63327
2058-12-28 00:00:00+00:00,294.8634
2058-12-29 00:00:00+00:00,294.2633
2058-12-30 00:00:00+00:00,292.0725
2058-12-31 00:00:00+00:00,290.60593
2059-01-01 00:00:00+00:00,287.78528
2059-01-02 00:00:00+00:00,287.29593
2059-01-03 00:00:00+00:00,290.92047
2059-01-04 00:00:00+00:00,289.43866
2059-01-05 00:00:00+00:00,286.4415
2059-01-06 00:00:00+00:00,286.7093
2059-01-07 00:00:00+00:00,289.55048
2059-01-08 00:00:00+00:00,288.51624
2059-01-09 00:00:00+00:00,290.15393
2059-01-10 00:00:00+00:00,290.59497
2059-01-11 00:00:00+00:00,289.73965
2059-01-12 00:00:00+00:00,289.171
2059-01-13 00:00:00+00:00,287.9544
2059-01-14 00:00:00+00:00,286.42657
2059-01-15 00:00:00+00:00,287.01495
2059-01-16 00:00:00+00:00,287.88318
2059-01-17 00:00:00+00:00,286.64706
2059-01-18 00:00:00+00:00,286.53702
2059-01-19 00:00:00+00:00,287.0277
2059-01-20 00:00:00+00:00,288.47318
2059-01-21 00:00:00+00:00,290.96027
2059-01-22 00:00:00+00:00,293.78555
2059-01-23 00:00:00+00:00,294.8625
2059-01-24 00:00:00+00:00,296.01294
2059-01-25 00:00:00+00:00,296.66956
2059-01-26 00:00:00+00:00,296.18726
2059-01-27 00:00:00+00:00,296.10126
2059-01-28 00:00:00+00:00,293.15112
2059-01-29 00:00:00+00:00,292.16846
2059-01-30 00:00:00+00:00,291.96082
2059-01-31 00:00:00+00:00,292.84232
2059-02-01 00:00:00+00:00,291.43616
2059-02-02 00:00:00+00:00,290.8015
2059-02-03 00:00:00+00:00,290.17624
2059-02-04 00:00:00+00:00,289.89438
2059-02-05 00:00:00+00:00,290.55664
2059-02-06 00:00:00+00:00,292.81036
2059-02-07 00:00:00+00:00,291.97238
2059-02-08 00:00:00+00:00,290.5775
2059-02-09 00:00:00+00:00,289.50046
2059-02-10 00:00:00+00:00,289.9554
2059-02-11 00:00:00+00:00,290.3884
2059-02-12 00:00:00+00:00,291.20837
2059-02-13 00:00:00+00:00,292.95618
2059-02-14 00:00:00+00:00,291.47833
2059-02-15 00:00:00+00:00,289.78894
2059-02-16 00:00:00+00:00,289.91397
2059-02-17 00:00:00+00:00,291.0134
2059-02-18 00:00:00+00:00,291.25354
2059-02-19 00:00:00+00:00,291.87112
2059-02-20 00:00:00+00:00,290.6037
2059-02-21 00:00:00+00:00,288.5312
2059-02-22 00:00:00+00:00,290.79
2059-02-23 00:00:00+00:00,289.54318
2059-02-24 00:00:00+00:00,288.95657
2059-02-25 00:00:00+00:00,289.6986
2059-02-26 00:00:00+00:00,290.58054
2059-02-27 00:00:00+00:00,290.829
2059-02-28 00:00:00+00:00,290.527
2059-03-01 00:00:00+00:00,292.65994
2059-03-02 00:00:00+00:00,291.37842
2059-03-03 00:00:00+00:00,288.8958
2059-03-04 00:00:00+00:00,288.40204
2059-03-05 00:00:00+00:00,290.07043
2059-03-06 00:00:00+00:00,289.35797
2059-03-07 00:00:00+00:00,288.75897
2059-03-08 00:00:00+00:00,288.48965
2059-03-09 00:00:00+00:00,291.3203
2059-03-10 00:00:00+00:00,290.76224
2059-03-11 00:00:00+00:00,288.65952
2059-03-12 00:00:00+00:00,289.5041
2059-03-13 00:00:00+00:00,292.3576
2059-03-14 00:00:00+00:00,293.38953
2059-03-15 00:00:00+00:00,295.623
2059-03-16 00:00:00+00:00,295.65176
2059-03-17 00:00:00+00:00,296.85947
2059-03-18 00:00:00+00:00,298.17157
2059-03-19 00:00:00+00:00,298.20837
2059-03-20 00:00:00+00:00,297.47833
2059-03-21 00:00:00+00:00,298.05038
2059-03-22 00:00:00+00:00,297.2951
2059-03-23 00:00:00+00:00,299.0135
2059-03-24 00:00:00+00:00,297.76385
2059-03-25 00:00:00+00:00,292.73898
2059-03-26 00:00:00+00:00,290.44934
2059-03-27 00:00:00+00:00,292.22195
2059-03-28 00:00:00+00:00,291.61752
2059-03-29 00:00:00+00:00,290.79105
2059-03-30 00:00:00+00:00,290.9067
2059-03-31 00:00:00+00:00,291.9517
2059-04-01 00:00:00+00:00,292.37872
2059-04-02 00:00:00+00:00,289.8621
2059-04-03 00:00:00+00:00,289.1998
2059-04-04 00:00:00+00:00,292.20544
2059-04-05 00:00:00+00:00,289.54907
2059-04-06 00:00:00+00:00,288.38647
2059-04-07 00:00:00+00:00,291.99313
2059-04-08 00:00:00+00:00,294.14194
2059-04-09 00:00:00+00:00,296.30344
2059-04-10 00:00:00+00:00,296.46155
2059-04-11 00:00:00+00:00,297.86826
2059-04-12 00:00:00+00:00,296.57516
2059-04-13 00:00:00+00:00,295.64667
2059-04-14 00:00:00+00:00,294.55197
2059-04-15 00:00:00+00:00,295.00027
2059-04-16 00:00:00+00:00,294.56546
2059-04-17 00:00:00+00:00,294.95566
2059-04-18 00:00:00+00:00,296.38214
2059-04-19 00:00:00+00:00,297.94864
2059-04-20 00:00:00+00:00,300.32306
2059-04-21 00:00:00+00:00,299.45984
2059-04-22 00:00:00+00:00,293.7772
2059-04-23 00:00:00+00:00,296.32324
2059-04-24 00:00:00+00:00,300.15533
2059-04-25 00:00:00+00:00,295.8749
2059-04-26 00:00:00+00:00,294.83246
2059-04-27 00:00:00+00:00,298.47736
2059-04-28 00:00:00+00:00,297.516
2059-04-29 00:00:00+00:00,299.0762
2059-04-30 00:00:00+00:00,300.00015
2059-05-01 00:00:00+00:00,299.85815
2059-05-02 00:00:00+00:00,297.15378
2059-05-03 00:00:00+00:00,292.2632
2059-05-04 00:00:00+00:00,294.47668
2059-05-05 00:00:00+00:00,298.8079
2059-05-06 00:00:00+00:00,300.8205
2059-05-07 00:00:00+00:00,300.65347
2059-05-08 00:00:00+00:00,296.5204
2059-05-09 00:00:00+00:00,294.14957
2059-05-10 00:00:00+00:00,294.62668
2059-05-11 00:00:00+00:00,295.8951
2059-05-12 00:00:00+00:00,295.82214
2059-05-13 00:00:00+00:00,295.18497
2059-05-14 00:00:00+00:00,294.91125
2059-05-15 00:00:00+00:00,297.55383
2059-05-16 00:00:00+00:00,299.26474
2059-05-17 00:00:00+00:00,300.75433
2059-05-18 00:00:00+00:00,300.0072
2059-05-19 00:00:00+00:00,296.97186
2059-05-20 00:00:00+00:00,295.0078
2059-05-21 00:00:00+00:00,291.75775
2059-05-22 00:00:00+00:00,292.87476
2059-05-23 00:00:00+00:00,293.09753
2059-05-24 00:00:00+00:00,297.7001
2059-05-25 00:00:00+00:00,300.02423
2059-05-26 00:00:00+00:00,303.67838
2059-05-27 00:00:00+00:00,306.362
2059-05-28 00:00:00+00:00,306.06485
2059-05-29 00:00:00+00:00,299.06277
2059-05-30 00:00:00+00:00,299.1443
2059-05-31 00:00:00+00:00,299.11243
2059-06-01 00:00:00+00:00,301.1631
2059-06-02 00:00:00+00:00,299.77664
2059-06-03 00:00:00+00:00,297.93845
2059-06-04 00:00:00+00:00,297.38455
2059-06-05 00:00:00+00:00,298.36963
2059-06-06 00:00:00+00:00,299.30585
2059-06-07 00:00:00+00:00,298.96805
2059-06-08 00:00:00+00:00,298.64032
2059-06-09 00:00:00+00:00,300.78815
2059-06-10 00:00:00+00:00,300.9539
2059-06-11 00:00:00+00:00,299.7432
2059-06-12 00:00:00+00:00,299.29343
2059-06-13 00:00:00+00:00,297.25165
2059-06-14 00:00:00+00:00,298.4172
2059-06-15 00:00:00+00:00,299.12466
2059-06-16 00:00:00+00:00,298.8592
2059-06-17 00:00:00+00:00,298.50266
2059-06-18 00:00:00+00:00,300.53555
2059-06-19 00:00:00+00:00,299.37534
2059-06-20 00:00:00+00:00,298.8622
2059-06-21 00:00:00+00:00,300.33945
2059-06-22 00:00:00+00:00,303.15628
2059-06-23 00:00:00+00:00,306.14987
2059-06-24 00:00:00+00:00,304.5173
2059-06-25 00:00:00+00:00,301.61987
2059-06-26 00:00:00+00:00,299.69025
2059-06-27 00:00:00+00:00,300.6819
2059-06-28 00:00:00+00:00,303.04724
2059-06-29 00:00:00+00:00,302.61154
2059-06-30 00:00:00+00:00,301.08994
2059-07-01 00:00:00+00:00,299.67825
2059-07-02 00:00:00+00:00,297.0407
2059-07-03 00:00:00+00:00,299.3533
2059-07-04 00:00:00+00:00,298.89792
2059-07-05 00:00:00+00:00,299.13754
2059-07-06 00:00:00+00:00,298.3198
2059-07-07 00:00:00+00:00,296.01288
2059-07-08 00:00:00+00:00,296.73462
2059-07-09 00:00:00+00:00,295.0821
2059-07-10 00:00:00+00:00,297.4374
2059-07-11 00:00:00+00:00,299.09018
2059-07-12 00:00:00+00:00,298.58353
2059-07-13 00:00:00+00:00,299.77792
2059-07-14 00:00:00+00:00,300.82315
2059-07-15 00:00:00+00:00,300.67664
2059-07-16 00:00:00+00:00,299.61368
2059-07-17 00:00:00+00:00,299.06436
2059-07-18 00:00:00+00:00,302.4148
2059-07-19 00:00:00+00:00,304.72852
2059-07-20 00:00:00+00:00,306.18942
2059-07-21 00:00:00+00:00,304.44492
2059-07-22 00:00:00+00:00,299.60028
2059-07-23 00:00:00+00:00,298.75
2059-07-24 00:00:00+00:00,298.35635
2059-07-25 00:00:00+00:00,301.207
2059-07-26 00:00:00+00:00,299.96063
2059-07-27 00:00:00+00:00,300.5021
2059-07-28 00:00:00+00:00,301.2363
2059-07-29 00:00:00+00:00,300.9781
2059-07-30 00:00:00+00:00,300.27304
2059-07-31 00:00:00+00:00,300.36124
2059-08-01 00:00:00+00:00,302.2197
2059-08-02 00:00:00+00:00,302.90695
2059-08-03 00:00:00+00:00,301.1117
2059-08-04 00:00:00+00:00,303.20074
2059-08-05 00:00:00+00:00,302.94492
2059-08-06 00:00:00+00:00,304.19806
2059-08-07 00:00:00+00:00,304.99484
2059-08-08 00:00:00+00:00,304.15155
2059-08-09 00:00:00+00:00,303.92484
2059-08-10 00:00:00+00:00,302.7019
2059-08-11 00:00:00+00:00,303.16367
2059-08-12 00:00:00+00:00,303.52292
2059-08-13 00:00:00+00:00,303.90002
2059-08-14 00:00:00+00:00,301.80634
2059-08-15 00:00:00+00:00,300.82364
2059-08-16 00:00:00+00:00,300.0072
2059-08-17 00:00:00+00:00,299.66766
2059-08-18 00:00:00+00:00,301.5724
2059-08-19 00:00:00+00:00,301.58585
2059-08-20 00:00:00+00:00,301.2252
2059-08-21 00:00:00+00:00,301.37283
2059-08-22 00:00:00+00:00,300.472
2059-08-23 00:00:00+00:00,298.98788
2059-08-24 00:00:00+00:00,299.8465
2059-08-25 00:00:00+00:00,298.7233
2059-08-26 00:00:00+00:00,298.31644
2059-08-27 00:00:00+00:00,298.80695
2059-08-28 00:00:00+00:00,299.42297
2059-08-29 00:00:00+00:00,301.12817
2059-08-30 00:00:00+00:00,300.8008
2059-08-31 00:00:00+00:00,303.1957
2059-09-01 00:00:00+00:00,300.89172
2059-09-02 00:00:00+00:00,300.13586
2059-09-03 00:00:00+00:00,298.54724
2059-09-04 00:00:00+00:00,300.03198
2059-09-05 00:00:00+00:00,300.62393
2059-09-06 00:00:00+00:00,299.27982
2059-09-07 00:00:00+00:00,298.4224
2059-09-08 00:00:00+00:00,300.84402
2059-09-09 00:00:00+00:00,303.01132
2059-09-10 00:00:00+00:00,302.5038
2059-09-11 00:00:00+00:00,302.9831
2059-09-12 00:00:00+00:00,299.6281
2059-09-13 00:00:00+00:00,300.92392
2059-09-14 00:00:00+00:00,301.47144
2059-09-15 00:00:00+00:00,300.526
2059-09-16 00:00:00+00:00,300.73248
2059-09-17 00:00:00+00:00,300.5529
2059-09-18 00:00:00+00:00,300.62503
2059-09-19 00:00:00+00:00,304.2667
2059-09-20 00:00:00+00:00,308.307
2059-09-21 00:00:00+00:00,307.39255
2059-09-22 00:00:00+00:00,305.62048
2059-09-23 00:00:00+00:00,302.59427
2059-09-24 00:00:00+00:00,299.85098
2059-09-25 00:00:00+00:00,299.99222
2059-09-26 00:00:00+00:00,299.96155
2059-09-27 00:00:00+00:00,301.0434
2059-09-28 00:00:00+00:00,301.7836
2059-09-29 00:00:00+00:00,305.41733
2059-09-30 00:00:00+00:00,308.0801
2059-10-01 00:00:00+00:00,307.28522
2059-10-02 00:00:00+00:00,299.85
2059-10-03 00:00:00+00:00,300.44724
2059-10-04 00:00:00+00:00,301.4372
2059-10-05 00:00:00+00:00,306.34415
2059-10-06 00:00:00+00:00,306.0195
2059-10-07 00:00:00+00:00,301.59897
2059-10-08 00:00:00+00:00,305.67114
2059-10-09 00:00:00+00:00,307.3953
2059-10-10 00:00:00+00:00,304.93445
2059-10-11 00:00:00+00:00,301.49542
2059-10-12 00:00:00+00:00,301.4975
2059-10-13 00:00:00+00:00,301.9707
2059-10-14 00:00:00+00:00,300.66208
2059-10-15 00:00:00+00:00,303.504
2059-10-16 00:00:00+00:00,302.4743
2059-10-17 00:00:00+00:00,301.52536
2059-10-18 00:00:00+00:00,301.33087
2059-10-19 00:00:00+00:00,302.5112
2059-10-20 00:00:00+00:00,302.7445
2059-10-21 00:00:00+00:00,303.321
2059-10-22 00:00:00+00:00,299.37735
2059-10-23 00:00:00+00:00,296.61548
2059-10-24 00:00:00+00:00,300.04376
2059-10-25 00:00:00+00:00,301.49982
2059-10-26 00:00:00+00:00,300.67798
2059-10-27 00:00:00+00:00,299.5874
2059-10-28 00:00:00+00:00,298.39615
2059-10-29 00:00:00+00:00,300.05405
2059-10-30 00:00:00+00:00,301.34637
2059-10-31 00:00:00+00:00,299.6486
2059-11-01 00:00:00+00:00,298.15735
2059-11-02 00:00:00+00:00,300.52335
2059-11-03 00:00:00+00:00,299.79688
2059-11-04 00:00:00+00:00,296.54797
2059-11-05 00:00:00+00:00,291.37222
2059-11-06 00:00:00+00:00,293.30127
2059-11-07 00:00:00+00:00,292.07895
2059-11-08 00:00:00+00:00,289.68335
2059-11-09 00:00:00+00:00,289.31253
2059-11-10 00:00:00+00:00,291.77808
2059-11-11 00:00:00+00:00,290.76422
2059-11-12 00:00:00+00:00,290.3142
2059-11-13 00:00:00+00:00,290.60846
2059-11-14 00:00:00+00:00,290.1624
2059-11-15 00:00:00+00:00,291.9897
2059-11-16 00:00:00+00:00,293.85516
2059-11-17 00:00:00+00:00,294.2178
2059-11-18 00:00:00+00:00,293.95724
2059-11-19 00:00:00+00:00,292.7263
2059-11-20 00:00:00+00:00,292.01343
2059-11-21 00:00:00+00:00,291.45447
2059-11-22 00:00:00+00:00,292.31058
2059-11-23 00:00:00+00:00,292.81372
2059-11-24 00:00:00+00:00,295.2113
2059-11-25 00:00:00+00:00,295.1871
2059-11-26 00:00:00+00:00,294.60132
2059-11-27 00:00:00+00:00,293.84854
2059-11-28 00:00:00+00:00,291.3108
2059-11-29 00:00:00+00:00,291.79602
2059-11-30 00:00:00+00:00,293.20178
2059-12-01 00:00:00+00:00,294.01312
2059-12-02 00:00:00+00:00,294.58463
2059-12-03 00:00:00+00:00,293.964
2059-12-04 00:00:00+00:00,290.84695
2059-12-05 00:00:00+00:00,288.8546
2059-12-06 00:00:00+00:00,288.2106
2059-12-07 00:00:00+00:00,287.95944
2059-12-08 00:00:00+00:00,288.76413
2059-12-09 00:00:00+00:00,291.61145
2059-12-10 00:00:00+00:00,291.94284
2059-12-11 00:00:00+00:00,292.83722
2059-12-12 00:00:00+00:00,291.903
2059-12-13 00:00:00+00:00,287.46658
2059-12-14 00:00:00+00:00,287.81122
2059-12-15 00:00:00+00:00,288.33157
2059-12-16 00:00:00+00:00,289.99393
2059-12-17 00:00:00+00:00,289.25995
2059-12-18 00:00:00+00:00,289.69824
2059-12-19 00:00:00+00:00,289.6484
2059-12-20 00:00:00+00:00,290.10538
2059-12-21 00:00:00+00:00,289.48846
2059-12-22 00:00:00+00:00,286.61792
2059-12-23 00:00:00+00:00,285.25235
2059-12-24 00:00:00+00:00,286.71307
2059-12-25 00:00:00+00:00,288.34628
2059-12-26 00:00:00+00:00,289.5172
2059-12-27 00:00:00+00:00,289.85593
2059-12-28 00:00:00+00:00,289.05084
2059-12-29 00:00:00+00:00,288.76474
2059-12-30 00:00:00+00:00,286.47046
2059-12-31 00:00:00+00:00,286.34753
2060-01-01 00:00:00+00:00,288.93936
2060-01-02 00:00:00+00:00,290.58353
2060-01-03 00:00:00+00:00,291.0131
2060-01-04 00:00:00+00:00,291.6637
2060-01-05 00:00:00+00:00,290.03372
2060-01-06 00:00:00+00:00,291.2001
2060-01-07 00:00:00+00:00,291.58282
2060-01-08 00:00:00+00:00,289.14798
2060-01-09 00:00:00+00:00,287.3315
2060-01-10 00:00:00+00:00,285.69403
2060-01-11 00:00:00+00:00,287.48868
2060-01-12 00:00:00+00:00,291.40128
2060-01-13 00:00:00+00:00,290.77127
2060-01-14 00:00:00+00:00,289.35504
2060-01-15 00:00:00+00:00,290.02933
2060-01-16 00:00:00+00:00,290.6678
2060-01-17 00:00:00+00:00,290.36136
2060-01-18 00:00:00+00:00,290.23898
2060-01-19 00:00:00+00:00,292.54797
2060-01-20 00:00:00+00:00,292.13623
2060-01-21 00:00:00+00:00,288.43073
2060-01-22 00:00:00+00:00,288.7835
2060-01-23 00:00:00+00:00,289.1256
2060-01-24 00:00:00+00:00,286.33984
2060-01-25 00:00:00+00:00,287.0737
2060-01-26 00:00:00+00:00,289.07373
2060-01-27 00:00:00+00:00,289.65485
2060-01-28 00:00:00+00:00,289.12372
2060-01-29 00:00:00+00:00,287.6183
2060-01-30 00:00:00+00:00,288.30597
2060-01-31 00:00:00+00:00,287.08585
2060-02-01 00:00:00+00:00,286.97147
2060-02-02 00:00:00+00:00,287.792
2060-02-03 00:00:00+00:00,289.35587
2060-02-04 00:00:00+00:00,290.70734
2060-02-05 00:00:00+00:00,292.23267
2060-02-06 00:00:00+00:00,289.9917
2060-02-07 00:00:00+00:00,290.57782
2060-02-08 00:00:00+00:00,292.61728
2060-02-09 00:00:00+00:00,292.85593
2060-02-10 00:00:00+00:00,295.2401
2060-02-11 00:00:00+00:00,295.65063
2060-02-12 00:00:00+00:00,295.41116
2060-02-13 00:00:00+00:00,294.79178
2060-02-14 00:00:00+00:00,290.53763
2060-02-15 00:00:00+00:00,288.1487
2060-02-16 00:00:00+00:00,289.46313
2060-02-17 00:00:00+00:00,291.2277
2060-02-18 00:00:00+00:00,293.24847
2060-02-19 00:00:00+00:00,293.16513
2060-02-20 00:00:00+00:00,291.76746
2060-02-21 00:00:00+00:00,289.71176
2060-02-22 00:00:00+00:00,289.54102
2060-02-23 00:00:00+00:00,290.4812
2060-02-24 00:00:00+00:00,291.28378
2060-02-25 00:00:00+00:00,290.29315
2060-02-26 00:00:00+00:00,287.93475
2060-02-27 00:00:00+00:00,288.25595
2060-02-28 00:00:00+00:00,289.8842
2060-02-29 00:00:00+00:00,289.97845
2060-03-01 00:00:00+00:00,290.63895
2060-03-02 00:00:00+00:00,289.62238
2060-03-03 00:00:00+00:00,286.75085
2060-03-04 00:00:00+00:00,289.12683
2060-03-05 00:00:00+00:00,288.9235
2060-03-06 00:00:00+00:00,290.0285
2060-03-07 00:00:00+00:00,290.91803
2060-03-08 00:00:00+00:00,293.27264
2060-03-09 00:00:00+00:00,294.0894
2060-03-10 00:00:00+00:00,298.51535
2060-03-11 00:00:00+00:00,297.47928
2060-03-12 00:00:00+00:00,294.57962
2060-03-13 00:00:00+00:00,290.57703
2060-03-14 00:00:00+00:00,291.27136
2060-03-15 00:00:00+00:00,292.31015
2060-03-16 00:00:00+00:00,294.9308
2060-03-17 00:00:00+00:00,293.45325
2060-03-18 00:00:00+00:00,295.07953
2060-03-19 00:00:00+00:00,296.91382
2060-03-20 00:00:00+00:00,297.76913
2060-03-21 00:00:00+00:00,293.78577
2060-03-22 00:00:00+00:00,293.4508
2060-03-23 00:00:00+00:00,292.7234
2060-03-24 00:00:00+00:00,291.35608
2060-03-25 00:00:00+00:00,289.88885
2060-03-26 00:00:00+00:00,288.89966
2060-03-27 00:00:00+00:00,291.816
2060-03-28 00:00:00+00:00,290.15045
2060-03-29 00:00:00+00:00,290.95184
