time,pr_day_drought_HadGEM2-ES_rcp85_late_century
2051-02-08 00:00:00+00:00,0.186
2051-02-09 00:00:00+00:00,0.0
2051-02-10 00:00:00+00:00,0.0
2051-02-11 00:00:00+00:00,0.1685
2051-02-12 00:00:00+00:00,16.386501
2051-02-13 00:00:00+00:00,5.7269993
2051-02-14 00:00:00+00:00,0.009500001
2051-02-15 00:00:00+00:00,4.475
2051-02-16 00:00:00+00:00,8.9635
2051-02-17 00:00:00+00:00,0.048499998
2051-02-18 00:00:00+00:00,0.001
2051-02-19 00:00:00+00:00,0.0
2051-02-20 00:00:00+00:00,0.0
2051-02-21 00:00:00+00:00,0.26049998
2051-02-22 00:00:00+00:00,20.792
2051-02-23 00:00:00+00:00,33.929
2051-02-24 00:00:00+00:00,15.105499
2051-02-25 00:00:00+00:00,0.0069999998
2051-02-26 00:00:00+00:00,0.0005
2051-02-27 00:00:00+00:00,0.0
2051-02-28 00:00:00+00:00,0.0
2051-03-01 00:00:00+00:00,0.0
2051-03-02 00:00:00+00:00,0.0
2051-03-03 00:00:00+00:00,0.0
2051-03-04 00:00:00+00:00,0.009500001
2051-03-05 00:00:00+00:00,0.18650001
2051-03-06 00:00:00+00:00,0.369
2051-03-07 00:00:00+00:00,0.091000006
2051-03-08 00:00:00+00:00,0.0
2051-03-09 00:00:00+00:00,7.0435
2051-03-10 00:00:00+00:00,0.0
2051-03-11 00:00:00+00:00,0.0
2051-03-12 00:00:00+00:00,2.051
2051-03-13 00:00:00+00:00,0.0
2051-03-14 00:00:00+00:00,0.11399999
2051-03-15 00:00:00+00:00,0.0
2051-03-16 00:00:00+00:00,0.0
2051-03-17 00:00:00+00:00,0.0005
2051-03-18 00:00:00+00:00,2.4205
2051-03-19 00:00:00+00:00,0.0045
2051-03-20 00:00:00+00:00,0.003
2051-03-21 00:00:00+00:00,0.7835001
2051-03-22 00:00:00+00:00,2.0455
2051-03-23 00:00:00+00:00,0.004
2051-03-24 00:00:00+00:00,0.0495
2051-03-25 00:00:00+00:00,0.0
2051-03-26 00:00:00+00:00,0.0
2051-03-27 00:00:00+00:00,13.941
2051-03-28 00:00:00+00:00,2.2799997
2051-03-29 00:00:00+00:00,1.1445
2051-03-30 00:00:00+00:00,35.814
2051-03-31 00:00:00+00:00,37.994503
2051-04-01 00:00:00+00:00,34.0635
2051-04-02 00:00:00+00:00,7.0839996
2051-04-03 00:00:00+00:00,0.0
2051-04-04 00:00:00+00:00,2.3845
2051-04-05 00:00:00+00:00,0.625
2051-04-06 00:00:00+00:00,0.0
2051-04-07 00:00:00+00:00,0.0
2051-04-08 00:00:00+00:00,0.0
2051-04-09 00:00:00+00:00,1.0445
2051-04-10 00:00:00+00:00,0.0
2051-04-11 00:00:00+00:00,3.8945
2051-04-12 00:00:00+00:00,26.671001
2051-04-13 00:00:00+00:00,13.273501
2051-04-14 00:00:00+00:00,0.0
2051-04-15 00:00:00+00:00,1.0005
2051-04-16 00:00:00+00:00,0.036
2051-04-17 00:00:00+00:00,0.0
2051-04-18 00:00:00+00:00,0.0
2051-04-19 00:00:00+00:00,0.0
2051-04-20 00:00:00+00:00,1.0225
2051-04-21 00:00:00+00:00,0.8115
2051-04-22 00:00:00+00:00,0.0
2051-04-23 00:00:00+00:00,0.0
2051-04-24 00:00:00+00:00,0.0
2051-04-25 00:00:00+00:00,0.0145000005
2051-04-26 00:00:00+00:00,0.0115
2051-04-27 00:00:00+00:00,0.3525
2051-04-28 00:00:00+00:00,1.7444999
2051-04-29 00:00:00+00:00,0.0
2051-04-30 00:00:00+00:00,0.0
2051-05-01 00:00:00+00:00,0.0
2051-05-02 00:00:00+00:00,0.0
2051-05-03 00:00:00+00:00,0.0
2051-05-04 00:00:00+00:00,0.0
2051-05-05 00:00:00+00:00,0.0
2051-05-06 00:00:00+00:00,0.0
2051-05-07 00:00:00+00:00,0.0
2051-05-08 00:00:00+00:00,1.641
2051-05-09 00:00:00+00:00,6.4195004
2051-05-10 00:00:00+00:00,3.2195
2051-05-11 00:00:00+00:00,0.0
2051-05-12 00:00:00+00:00,0.006
2051-05-13 00:00:00+00:00,1.5355
2051-05-14 00:00:00+00:00,0.24599999
2051-05-15 00:00:00+00:00,0.0
2051-05-16 00:00:00+00:00,0.0
2051-05-17 00:00:00+00:00,0.0
2051-05-18 00:00:00+00:00,0.0
2051-05-19 00:00:00+00:00,0.13049999
2051-05-20 00:00:00+00:00,0.0
2051-05-21 00:00:00+00:00,0.0
2051-05-22 00:00:00+00:00,0.0
2051-05-23 00:00:00+00:00,0.0
2051-05-24 00:00:00+00:00,0.0
2051-05-25 00:00:00+00:00,0.009500001
2051-05-26 00:00:00+00:00,0.05
2051-05-27 00:00:00+00:00,0.72449994
2051-05-28 00:00:00+00:00,0.001
2051-05-29 00:00:00+00:00,0.0
2051-05-30 00:00:00+00:00,0.0
2051-05-31 00:00:00+00:00,0.0015
2051-06-01 00:00:00+00:00,0.273
2051-06-02 00:00:00+00:00,0.0005
2051-06-03 00:00:00+00:00,0.0
2051-06-04 00:00:00+00:00,0.0
2051-06-05 00:00:00+00:00,0.0075
2051-06-06 00:00:00+00:00,0.016
2051-06-07 00:00:00+00:00,0.028000003
2051-06-08 00:00:00+00:00,0.131
2051-06-09 00:00:00+00:00,0.0
2051-06-10 00:00:00+00:00,0.0005
2051-06-11 00:00:00+00:00,0.0
2051-06-12 00:00:00+00:00,0.009
2051-06-13 00:00:00+00:00,0.0
2051-06-14 00:00:00+00:00,0.145
2051-06-15 00:00:00+00:00,0.013
2051-06-16 00:00:00+00:00,0.001
2051-06-17 00:00:00+00:00,0.0
2051-06-18 00:00:00+00:00,0.0
2051-06-19 00:00:00+00:00,0.001
2051-06-20 00:00:00+00:00,0.011000002
2051-06-21 00:00:00+00:00,0.0
2051-06-22 00:00:00+00:00,0.0
2051-06-23 00:00:00+00:00,0.0
2051-06-24 00:00:00+00:00,0.0
2051-06-25 00:00:00+00:00,0.0
2051-06-26 00:00:00+00:00,0.0
2051-06-27 00:00:00+00:00,0.0
2051-06-28 00:00:00+00:00,0.0
2051-06-29 00:00:00+00:00,0.0
2051-06-30 00:00:00+00:00,0.0
2051-07-01 00:00:00+00:00,0.0
2051-07-02 00:00:00+00:00,0.077
2051-07-03 00:00:00+00:00,0.0
2051-07-04 00:00:00+00:00,0.0
2051-07-05 00:00:00+00:00,0.0
2051-07-06 00:00:00+00:00,0.0
2051-07-07 00:00:00+00:00,0.0
2051-07-08 00:00:00+00:00,0.0
2051-07-09 00:00:00+00:00,0.0
2051-07-10 00:00:00+00:00,0.0
2051-07-11 00:00:00+00:00,0.185
2051-07-12 00:00:00+00:00,0.0
2051-07-13 00:00:00+00:00,0.0
2051-07-14 00:00:00+00:00,0.0
2051-07-15 00:00:00+00:00,0.0
2051-07-16 00:00:00+00:00,0.0645
2051-07-17 00:00:00+00:00,0.0
2051-07-18 00:00:00+00:00,0.0
2051-07-19 00:00:00+00:00,0.0
2051-07-20 00:00:00+00:00,0.0
2051-07-21 00:00:00+00:00,0.0
2051-07-22 00:00:00+00:00,0.0
2051-07-23 00:00:00+00:00,0.0
2051-07-24 00:00:00+00:00,0.0
2051-07-25 00:00:00+00:00,0.0025
2051-07-26 00:00:00+00:00,0.0
2051-07-27 00:00:00+00:00,0.0
2051-07-28 00:00:00+00:00,0.0
2051-07-29 00:00:00+00:00,0.0
2051-07-30 00:00:00+00:00,0.0
2051-07-31 00:00:00+00:00,0.001
2051-08-01 00:00:00+00:00,0.0
2051-08-02 00:00:00+00:00,0.0
2051-08-03 00:00:00+00:00,0.0
2051-08-04 00:00:00+00:00,0.033
2051-08-05 00:00:00+00:00,0.0084999995
2051-08-06 00:00:00+00:00,0.029000001
2051-08-07 00:00:00+00:00,0.0075
2051-08-08 00:00:00+00:00,0.0
2051-08-09 00:00:00+00:00,0.0
2051-08-10 00:00:00+00:00,0.0
2051-08-11 00:00:00+00:00,0.0
2051-08-12 00:00:00+00:00,0.006
2051-08-13 00:00:00+00:00,0.0
2051-08-14 00:00:00+00:00,0.0
2051-08-15 00:00:00+00:00,0.19599998
2051-08-16 00:00:00+00:00,0.096
2051-08-17 00:00:00+00:00,0.0
2051-08-18 00:00:00+00:00,0.0
2051-08-19 00:00:00+00:00,0.0
2051-08-20 00:00:00+00:00,0.023999998
2051-08-21 00:00:00+00:00,9.401501
2051-08-22 00:00:00+00:00,6.8015
2051-08-23 00:00:00+00:00,0.0
2051-08-24 00:00:00+00:00,0.0
2051-08-25 00:00:00+00:00,0.0
2051-08-26 00:00:00+00:00,0.0
2051-08-27 00:00:00+00:00,0.0
2051-08-28 00:00:00+00:00,0.0
2051-08-29 00:00:00+00:00,0.0
2051-08-30 00:00:00+00:00,0.0
2051-08-31 00:00:00+00:00,0.0
2051-09-01 00:00:00+00:00,0.0
2051-09-02 00:00:00+00:00,0.0
2051-09-03 00:00:00+00:00,0.0
2051-09-04 00:00:00+00:00,0.0
2051-09-05 00:00:00+00:00,0.0335
2051-09-06 00:00:00+00:00,0.0
2051-09-07 00:00:00+00:00,0.0005
2051-09-08 00:00:00+00:00,0.043500002
2051-09-09 00:00:00+00:00,0.0
2051-09-10 00:00:00+00:00,0.0
2051-09-11 00:00:00+00:00,0.0045000003
2051-09-12 00:00:00+00:00,0.0
2051-09-13 00:00:00+00:00,0.59949994
2051-09-14 00:00:00+00:00,1.2455001
2051-09-15 00:00:00+00:00,1.9235001
2051-09-16 00:00:00+00:00,1.113
2051-09-17 00:00:00+00:00,0.36450002
2051-09-18 00:00:00+00:00,0.35849997
2051-09-19 00:00:00+00:00,0.0025
2051-09-20 00:00:00+00:00,0.0035000003
2051-09-21 00:00:00+00:00,0.0
2051-09-22 00:00:00+00:00,0.0
2051-09-23 00:00:00+00:00,0.0
2051-09-24 00:00:00+00:00,0.0
2051-09-25 00:00:00+00:00,0.0315
2051-09-26 00:00:00+00:00,0.003
2051-09-27 00:00:00+00:00,0.0069999998
2051-09-28 00:00:00+00:00,0.2875
2051-09-29 00:00:00+00:00,0.022
2051-09-30 00:00:00+00:00,0.0070000007
2051-10-01 00:00:00+00:00,0.32
2051-10-02 00:00:00+00:00,0.002
2051-10-03 00:00:00+00:00,0.0005
2051-10-04 00:00:00+00:00,0.0
2051-10-05 00:00:00+00:00,0.0
2051-10-06 00:00:00+00:00,0.102000006
2051-10-07 00:00:00+00:00,0.0
2051-10-08 00:00:00+00:00,0.0034999999
2051-10-09 00:00:00+00:00,0.083000004
2051-10-10 00:00:00+00:00,0.84300005
2051-10-11 00:00:00+00:00,0.0
2051-10-12 00:00:00+00:00,0.79100007
2051-10-13 00:00:00+00:00,1.713
2051-10-14 00:00:00+00:00,0.79300004
2051-10-15 00:00:00+00:00,0.018500002
2051-10-16 00:00:00+00:00,0.0515
2051-10-17 00:00:00+00:00,0.0
2051-10-18 00:00:00+00:00,0.0
2051-10-19 00:00:00+00:00,0.0
2051-10-20 00:00:00+00:00,0.0
2051-10-21 00:00:00+00:00,0.0
2051-10-22 00:00:00+00:00,0.0
2051-10-23 00:00:00+00:00,0.0
2051-10-24 00:00:00+00:00,0.0
2051-10-25 00:00:00+00:00,0.0
2051-10-26 00:00:00+00:00,2.581
2051-10-27 00:00:00+00:00,5.6910005
2051-10-28 00:00:00+00:00,0.9175
2051-10-29 00:00:00+00:00,0.134
2051-10-30 00:00:00+00:00,0.0
2051-10-31 00:00:00+00:00,1.6215001
2051-11-01 00:00:00+00:00,0.0
2051-11-02 00:00:00+00:00,0.95849997
2051-11-03 00:00:00+00:00,19.5135
2051-11-04 00:00:00+00:00,19.445501
2051-11-05 00:00:00+00:00,5.7745
2051-11-06 00:00:00+00:00,6.0015
2051-11-07 00:00:00+00:00,0.0
2051-11-08 00:00:00+00:00,0.0
2051-11-09 00:00:00+00:00,0.0
2051-11-10 00:00:00+00:00,0.64699996
2051-11-11 00:00:00+00:00,1.4545
2051-11-12 00:00:00+00:00,5.684
2051-11-13 00:00:00+00:00,6.8245006
2051-11-14 00:00:00+00:00,0.0
2051-11-15 00:00:00+00:00,7.933
2051-11-16 00:00:00+00:00,3.2185001
2051-11-17 00:00:00+00:00,0.0
2051-11-18 00:00:00+00:00,0.0
2051-11-19 00:00:00+00:00,0.0
2051-11-20 00:00:00+00:00,0.0
2051-11-21 00:00:00+00:00,0.0105
2051-11-22 00:00:00+00:00,0.0
2051-11-23 00:00:00+00:00,0.0
2051-11-24 00:00:00+00:00,0.0
2051-11-25 00:00:00+00:00,0.0
2051-11-26 00:00:00+00:00,0.21
2051-11-27 00:00:00+00:00,0.004
2051-11-28 00:00:00+00:00,0.0
2051-11-29 00:00:00+00:00,20.637
2051-11-30 00:00:00+00:00,21.667
2051-12-01 00:00:00+00:00,3.155
2051-12-02 00:00:00+00:00,3.042
2051-12-03 00:00:00+00:00,12.2404995
2051-12-04 00:00:00+00:00,13.209001
2051-12-05 00:00:00+00:00,7.818499
2051-12-06 00:00:00+00:00,8.3175
2051-12-07 00:00:00+00:00,30.282503
2051-12-08 00:00:00+00:00,0.09
2051-12-09 00:00:00+00:00,1.8429999
2051-12-10 00:00:00+00:00,0.0
2051-12-11 00:00:00+00:00,0.0
2051-12-12 00:00:00+00:00,2.0935001
2051-12-13 00:00:00+00:00,9.611
2051-12-14 00:00:00+00:00,10.771
2051-12-15 00:00:00+00:00,1.207
2051-12-16 00:00:00+00:00,0.0
2051-12-17 00:00:00+00:00,0.0
2051-12-18 00:00:00+00:00,0.0
2051-12-19 00:00:00+00:00,0.0
2051-12-20 00:00:00+00:00,0.009000001
2051-12-21 00:00:00+00:00,0.0
2051-12-22 00:00:00+00:00,0.82449996
2051-12-23 00:00:00+00:00,27.347
2051-12-24 00:00:00+00:00,1.761
2051-12-25 00:00:00+00:00,2.225
2051-12-26 00:00:00+00:00,5.0875
2051-12-27 00:00:00+00:00,0.0
2051-12-28 00:00:00+00:00,0.0
2051-12-29 00:00:00+00:00,0.001
2051-12-30 00:00:00+00:00,0.0
2051-12-31 00:00:00+00:00,0.0
2052-01-01 00:00:00+00:00,0.0015
2052-01-02 00:00:00+00:00,0.16
2052-01-03 00:00:00+00:00,10.496499
2052-01-04 00:00:00+00:00,5.0345
2052-01-05 00:00:00+00:00,0.006
2052-01-06 00:00:00+00:00,0.0
2052-01-07 00:00:00+00:00,0.0
2052-01-08 00:00:00+00:00,1.229
2052-01-09 00:00:00+00:00,0.01
2052-01-10 00:00:00+00:00,0.0
2052-01-11 00:00:00+00:00,0.0
2052-01-12 00:00:00+00:00,0.0
2052-01-13 00:00:00+00:00,0.0
2052-01-14 00:00:00+00:00,0.0
2052-01-15 00:00:00+00:00,0.0
2052-01-16 00:00:00+00:00,0.0
2052-01-17 00:00:00+00:00,0.0
2052-01-18 00:00:00+00:00,2.1445
2052-01-19 00:00:00+00:00,0.0785
2052-01-20 00:00:00+00:00,0.16700001
2052-01-21 00:00:00+00:00,1.2615
2052-01-22 00:00:00+00:00,0.97050005
2052-01-23 00:00:00+00:00,27.6205
2052-01-24 00:00:00+00:00,47.279503
2052-01-25 00:00:00+00:00,0.84699994
2052-01-26 00:00:00+00:00,3.9264998
2052-01-27 00:00:00+00:00,0.691
2052-01-28 00:00:00+00:00,0.0
2052-01-29 00:00:00+00:00,0.0
2052-01-30 00:00:00+00:00,0.0
2052-01-31 00:00:00+00:00,0.4745
2052-02-01 00:00:00+00:00,12.082999
2052-02-02 00:00:00+00:00,9.3845005
2052-02-03 00:00:00+00:00,2.5325
2052-02-04 00:00:00+00:00,0.0139999995
2052-02-05 00:00:00+00:00,0.0
2052-02-06 00:00:00+00:00,0.0
2052-02-07 00:00:00+00:00,0.0
2052-02-08 00:00:00+00:00,0.574
2052-02-09 00:00:00+00:00,0.0925
2052-02-10 00:00:00+00:00,0.068
2052-02-11 00:00:00+00:00,0.158
2052-02-12 00:00:00+00:00,0.0
2052-02-13 00:00:00+00:00,0.0
2052-02-14 00:00:00+00:00,7.5819993
2052-02-15 00:00:00+00:00,28.927502
2052-02-16 00:00:00+00:00,21.092497
2052-02-17 00:00:00+00:00,24.689001
2052-02-18 00:00:00+00:00,12.645
2052-02-19 00:00:00+00:00,4.0334997
2052-02-20 00:00:00+00:00,0.8485
2052-02-21 00:00:00+00:00,0.4945
2052-02-22 00:00:00+00:00,0.35349998
2052-02-23 00:00:00+00:00,0.0
2052-02-24 00:00:00+00:00,4.6064997
2052-02-25 00:00:00+00:00,0.9185
2052-02-26 00:00:00+00:00,0.0
2052-02-27 00:00:00+00:00,0.4305
2052-02-28 00:00:00+00:00,0.0005
2052-02-29 00:00:00+00:00,4.363
2052-03-01 00:00:00+00:00,3.4529998
2052-03-02 00:00:00+00:00,4.0315
2052-03-03 00:00:00+00:00,6.548
2052-03-04 00:00:00+00:00,6.0140004
2052-03-05 00:00:00+00:00,0.0
2052-03-06 00:00:00+00:00,0.0
2052-03-07 00:00:00+00:00,0.025999999
2052-03-08 00:00:00+00:00,0.0105
2052-03-09 00:00:00+00:00,0.0
2052-03-10 00:00:00+00:00,0.0
2052-03-11 00:00:00+00:00,0.0025
2052-03-12 00:00:00+00:00,0.1375
2052-03-13 00:00:00+00:00,0.0
2052-03-14 00:00:00+00:00,0.0
2052-03-15 00:00:00+00:00,2.7954998
2052-03-16 00:00:00+00:00,16.0375
2052-03-17 00:00:00+00:00,9.482999
2052-03-18 00:00:00+00:00,0.0025
2052-03-19 00:00:00+00:00,0.0
2052-03-20 00:00:00+00:00,2.313
2052-03-21 00:00:00+00:00,5.3190002
2052-03-22 00:00:00+00:00,1.7874999
2052-03-23 00:00:00+00:00,2.6269999
2052-03-24 00:00:00+00:00,0.0
2052-03-25 00:00:00+00:00,0.018000001
2052-03-26 00:00:00+00:00,0.0
2052-03-27 00:00:00+00:00,0.21350001
2052-03-28 00:00:00+00:00,16.441
2052-03-29 00:00:00+00:00,28.559998
2052-03-30 00:00:00+00:00,0.0
2052-03-31 00:00:00+00:00,0.0
2052-04-01 00:00:00+00:00,5.552
2052-04-02 00:00:00+00:00,0.0045
2052-04-03 00:00:00+00:00,0.0015
2052-04-04 00:00:00+00:00,0.0
2052-04-05 00:00:00+00:00,0.0
2052-04-06 00:00:00+00:00,0.0
2052-04-07 00:00:00+00:00,0.0
2052-04-08 00:00:00+00:00,0.0
2052-04-09 00:00:00+00:00,0.528
2052-04-10 00:00:00+00:00,9.478499
2052-04-11 00:00:00+00:00,7.1895003
2052-04-12 00:00:00+00:00,12.982999
2052-04-13 00:00:00+00:00,0.022
2052-04-14 00:00:00+00:00,0.0
2052-04-15 00:00:00+00:00,0.0
2052-04-16 00:00:00+00:00,0.0
2052-04-17 00:00:00+00:00,0.0
2052-04-18 00:00:00+00:00,0.0
2052-04-19 00:00:00+00:00,0.0
2052-04-20 00:00:00+00:00,0.0
2052-04-21 00:00:00+00:00,0.0
2052-04-22 00:00:00+00:00,9.463
2052-04-23 00:00:00+00:00,4.8645
2052-04-24 00:00:00+00:00,0.0
2052-04-25 00:00:00+00:00,0.0
2052-04-26 00:00:00+00:00,0.0
2052-04-27 00:00:00+00:00,0.0
2052-04-28 00:00:00+00:00,0.0
2052-04-29 00:00:00+00:00,0.0
2052-04-30 00:00:00+00:00,0.0
2052-05-01 00:00:00+00:00,0.0075
2052-05-02 00:00:00+00:00,0.0
2052-05-03 00:00:00+00:00,0.0005
2052-05-04 00:00:00+00:00,0.012999999
2052-05-05 00:00:00+00:00,0.0
2052-05-06 00:00:00+00:00,0.0025
2052-05-07 00:00:00+00:00,0.004
2052-05-08 00:00:00+00:00,0.36550003
2052-05-09 00:00:00+00:00,0.011
2052-05-10 00:00:00+00:00,0.024500001
2052-05-11 00:00:00+00:00,0.018000001
2052-05-12 00:00:00+00:00,0.0005
2052-05-13 00:00:00+00:00,0.0
2052-05-14 00:00:00+00:00,0.0
2052-05-15 00:00:00+00:00,0.0015
2052-05-16 00:00:00+00:00,0.0
2052-05-17 00:00:00+00:00,0.006
2052-05-18 00:00:00+00:00,0.705
2052-05-19 00:00:00+00:00,0.0
2052-05-20 00:00:00+00:00,0.0
2052-05-21 00:00:00+00:00,0.0
2052-05-22 00:00:00+00:00,0.051
2052-05-23 00:00:00+00:00,3.4945
2052-05-24 00:00:00+00:00,0.0
2052-05-25 00:00:00+00:00,0.0
2052-05-26 00:00:00+00:00,0.0
2052-05-27 00:00:00+00:00,0.0
2052-05-28 00:00:00+00:00,0.0
2052-05-29 00:00:00+00:00,0.6485001
2052-05-30 00:00:00+00:00,0.0855
2052-05-31 00:00:00+00:00,0.040999997
2052-06-01 00:00:00+00:00,0.025999999
2052-06-02 00:00:00+00:00,1.2229999
2052-06-03 00:00:00+00:00,0.0025
2052-06-04 00:00:00+00:00,0.0
2052-06-05 00:00:00+00:00,0.0
2052-06-06 00:00:00+00:00,0.0
2052-06-07 00:00:00+00:00,0.0
2052-06-08 00:00:00+00:00,0.0
2052-06-09 00:00:00+00:00,0.0
2052-06-10 00:00:00+00:00,0.0
2052-06-11 00:00:00+00:00,0.001
2052-06-12 00:00:00+00:00,0.0
2052-06-13 00:00:00+00:00,0.0
2052-06-14 00:00:00+00:00,0.0
2052-06-15 00:00:00+00:00,0.0
2052-06-16 00:00:00+00:00,0.0
2052-06-17 00:00:00+00:00,0.0
2052-06-18 00:00:00+00:00,0.0
2052-06-19 00:00:00+00:00,0.0
2052-06-20 00:00:00+00:00,0.0
2052-06-21 00:00:00+00:00,0.0
2052-06-22 00:00:00+00:00,0.0
2052-06-23 00:00:00+00:00,0.0
2052-06-24 00:00:00+00:00,0.0
2052-06-25 00:00:00+00:00,0.0035000003
2052-06-26 00:00:00+00:00,0.5875
2052-06-27 00:00:00+00:00,0.14250001
2052-06-28 00:00:00+00:00,0.0
2052-06-29 00:00:00+00:00,0.0
2052-06-30 00:00:00+00:00,0.0
2052-07-01 00:00:00+00:00,0.0
2052-07-02 00:00:00+00:00,0.0
2052-07-03 00:00:00+00:00,0.0
2052-07-04 00:00:00+00:00,0.0
2052-07-05 00:00:00+00:00,0.100499995
2052-07-06 00:00:00+00:00,0.0
2052-07-07 00:00:00+00:00,0.0
2052-07-08 00:00:00+00:00,0.0
2052-07-09 00:00:00+00:00,0.0
2052-07-10 00:00:00+00:00,0.0
2052-07-11 00:00:00+00:00,0.0
2052-07-12 00:00:00+00:00,0.0
2052-07-13 00:00:00+00:00,0.0095
2052-07-14 00:00:00+00:00,0.0
2052-07-15 00:00:00+00:00,0.0
2052-07-16 00:00:00+00:00,0.0
2052-07-17 00:00:00+00:00,0.0
2052-07-18 00:00:00+00:00,0.0
2052-07-19 00:00:00+00:00,0.0
2052-07-20 00:00:00+00:00,0.0
2052-07-21 00:00:00+00:00,0.0
2052-07-22 00:00:00+00:00,0.0
2052-07-23 00:00:00+00:00,0.0
2052-07-24 00:00:00+00:00,0.0
2052-07-25 00:00:00+00:00,0.029000001
2052-07-26 00:00:00+00:00,0.0
2052-07-27 00:00:00+00:00,0.0025
2052-07-28 00:00:00+00:00,0.0
2052-07-29 00:00:00+00:00,0.0
2052-07-30 00:00:00+00:00,0.004
2052-07-31 00:00:00+00:00,0.0
2052-08-01 00:00:00+00:00,0.0015
2052-08-02 00:00:00+00:00,0.0025
2052-08-03 00:00:00+00:00,0.122
2052-08-04 00:00:00+00:00,0.0
2052-08-05 00:00:00+00:00,0.0195
2052-08-06 00:00:00+00:00,0.0
2052-08-07 00:00:00+00:00,0.0
2052-08-08 00:00:00+00:00,0.0
2052-08-09 00:00:00+00:00,0.0
2052-08-10 00:00:00+00:00,0.0145000005
2052-08-11 00:00:00+00:00,0.06
2052-08-12 00:00:00+00:00,0.0
2052-08-13 00:00:00+00:00,0.0
2052-08-14 00:00:00+00:00,0.0045000003
2052-08-15 00:00:00+00:00,0.0
2052-08-16 00:00:00+00:00,0.0
2052-08-17 00:00:00+00:00,0.0
2052-08-18 00:00:00+00:00,0.004
2052-08-19 00:00:00+00:00,0.285
2052-08-20 00:00:00+00:00,0.0
2052-08-21 00:00:00+00:00,0.0
2052-08-22 00:00:00+00:00,0.0
2052-08-23 00:00:00+00:00,0.0
2052-08-24 00:00:00+00:00,0.0
2052-08-25 00:00:00+00:00,0.0
2052-08-26 00:00:00+00:00,0.0
2052-08-27 00:00:00+00:00,0.0
2052-08-28 00:00:00+00:00,0.0
2052-08-29 00:00:00+00:00,0.0
2052-08-30 00:00:00+00:00,0.0
2052-08-31 00:00:00+00:00,0.0
2052-09-01 00:00:00+00:00,0.0
2052-09-02 00:00:00+00:00,0.0
2052-09-03 00:00:00+00:00,0.33099997
2052-09-04 00:00:00+00:00,0.0
2052-09-05 00:00:00+00:00,0.0
2052-09-06 00:00:00+00:00,0.0
2052-09-07 00:00:00+00:00,0.0
2052-09-08 00:00:00+00:00,0.003
2052-09-09 00:00:00+00:00,0.0
2052-09-10 00:00:00+00:00,0.1205
2052-09-11 00:00:00+00:00,0.42550004
2052-09-12 00:00:00+00:00,0.0325
2052-09-13 00:00:00+00:00,0.0015
2052-09-14 00:00:00+00:00,0.002
2052-09-15 00:00:00+00:00,0.0015
2052-09-16 00:00:00+00:00,0.0135
2052-09-17 00:00:00+00:00,0.0
2052-09-18 00:00:00+00:00,0.012
2052-09-19 00:00:00+00:00,0.004
2052-09-20 00:00:00+00:00,0.3225
2052-09-21 00:00:00+00:00,0.21450001
2052-09-22 00:00:00+00:00,0.011500001
2052-09-23 00:00:00+00:00,0.052999996
2052-09-24 00:00:00+00:00,0.0
2052-09-25 00:00:00+00:00,0.52199996
2052-09-26 00:00:00+00:00,0.0
2052-09-27 00:00:00+00:00,0.002
2052-09-28 00:00:00+00:00,8.739499
2052-09-29 00:00:00+00:00,13.753999
2052-09-30 00:00:00+00:00,0.002
2052-10-01 00:00:00+00:00,0.0
2052-10-02 00:00:00+00:00,0.0
2052-10-03 00:00:00+00:00,1.0905
2052-10-04 00:00:00+00:00,0.6305
2052-10-05 00:00:00+00:00,0.0
2052-10-06 00:00:00+00:00,0.0
2052-10-07 00:00:00+00:00,0.0405
2052-10-08 00:00:00+00:00,0.0
2052-10-09 00:00:00+00:00,0.0
2052-10-10 00:00:00+00:00,0.0
2052-10-11 00:00:00+00:00,0.0
2052-10-12 00:00:00+00:00,0.0
2052-10-13 00:00:00+00:00,0.0
2052-10-14 00:00:00+00:00,0.0055
2052-10-15 00:00:00+00:00,0.0
2052-10-16 00:00:00+00:00,0.0
2052-10-17 00:00:00+00:00,0.0015
2052-10-18 00:00:00+00:00,0.1065
2052-10-19 00:00:00+00:00,0.0745
2052-10-20 00:00:00+00:00,0.006
2052-10-21 00:00:00+00:00,0.0
2052-10-22 00:00:00+00:00,0.0625
2052-10-23 00:00:00+00:00,0.35600004
2052-10-24 00:00:00+00:00,0.68000007
2052-10-25 00:00:00+00:00,0.0
2052-10-26 00:00:00+00:00,0.0034999999
2052-10-27 00:00:00+00:00,0.062000003
2052-10-28 00:00:00+00:00,0.0055
2052-10-29 00:00:00+00:00,0.0
2052-10-30 00:00:00+00:00,0.0
2052-10-31 00:00:00+00:00,11.311501
2052-11-01 00:00:00+00:00,0.5945
2052-11-02 00:00:00+00:00,0.0
2052-11-03 00:00:00+00:00,0.16199999
2052-11-04 00:00:00+00:00,0.0
2052-11-05 00:00:00+00:00,0.0
2052-11-06 00:00:00+00:00,0.0
2052-11-07 00:00:00+00:00,0.0
2052-11-08 00:00:00+00:00,0.0
2052-11-09 00:00:00+00:00,0.0
2052-11-10 00:00:00+00:00,0.0
2052-11-11 00:00:00+00:00,0.0
2052-11-12 00:00:00+00:00,0.0
2052-11-13 00:00:00+00:00,0.0
2052-11-14 00:00:00+00:00,0.0
2052-11-15 00:00:00+00:00,0.0
2052-11-16 00:00:00+00:00,0.0
2052-11-17 00:00:00+00:00,0.0
