time,et_day_drought_HadGEM2-ES_rcp85_late_century
2054-05-15 00:00:00+00:00,4.0982175
2054-05-16 00:00:00+00:00,4.2098336
2054-05-17 00:00:00+00:00,4.2025847
2054-05-18 00:00:00+00:00,3.605366
2054-05-19 00:00:00+00:00,3.461123
2054-05-20 00:00:00+00:00,3.2870917
2054-05-21 00:00:00+00:00,2.7966099
2054-05-22 00:00:00+00:00,2.3951511
2054-05-23 00:00:00+00:00,2.6079235
2054-05-24 00:00:00+00:00,2.724252
2054-05-25 00:00:00+00:00,2.438074
2054-05-26 00:00:00+00:00,2.2319465
2054-05-27 00:00:00+00:00,1.6409318
2054-05-28 00:00:00+00:00,2.032494
2054-05-29 00:00:00+00:00,2.0595396
2054-05-30 00:00:00+00:00,2.2810116
2054-05-31 00:00:00+00:00,2.5505788
2054-06-01 00:00:00+00:00,2.6327765
2054-06-02 00:00:00+00:00,2.4422622
2054-06-03 00:00:00+00:00,2.9264808
2054-06-04 00:00:00+00:00,2.7526267
2054-06-05 00:00:00+00:00,2.506261
2054-06-06 00:00:00+00:00,2.0364628
2054-06-07 00:00:00+00:00,2.0378594
2054-06-08 00:00:00+00:00,1.9236089
2054-06-09 00:00:00+00:00,1.9567398
2054-06-10 00:00:00+00:00,1.821979
2054-06-11 00:00:00+00:00,1.8735123
2054-06-12 00:00:00+00:00,1.8877274
2054-06-13 00:00:00+00:00,1.6988509
2054-06-14 00:00:00+00:00,1.6809912
2054-06-15 00:00:00+00:00,1.8056412
2054-06-16 00:00:00+00:00,1.7270169
2054-06-17 00:00:00+00:00,1.50091
2054-06-18 00:00:00+00:00,1.3987329
2054-06-19 00:00:00+00:00,1.2030003
2054-06-20 00:00:00+00:00,1.0280027
2054-06-21 00:00:00+00:00,1.0014462
2054-06-22 00:00:00+00:00,1.0001084
2054-06-23 00:00:00+00:00,0.97119033
2054-06-24 00:00:00+00:00,0.9309627
2054-06-25 00:00:00+00:00,0.8424751
2054-06-26 00:00:00+00:00,0.7124596
2054-06-27 00:00:00+00:00,0.6351713
2054-06-28 00:00:00+00:00,0.6072717
2054-06-29 00:00:00+00:00,0.6200207
2054-06-30 00:00:00+00:00,0.5520368
2054-07-01 00:00:00+00:00,0.5196155
2054-07-02 00:00:00+00:00,0.5188536
2054-07-03 00:00:00+00:00,0.50921637
2054-07-04 00:00:00+00:00,0.45591766
2054-07-05 00:00:00+00:00,0.3961257
2054-07-06 00:00:00+00:00,0.31983232
2054-07-07 00:00:00+00:00,0.23717763
2054-07-08 00:00:00+00:00,0.43548217
2054-07-09 00:00:00+00:00,0.24152249
2054-07-10 00:00:00+00:00,0.21728085
2054-07-11 00:00:00+00:00,0.28175166
2054-07-12 00:00:00+00:00,0.1723579
2054-07-13 00:00:00+00:00,0.18067802
2054-07-14 00:00:00+00:00,0.3377429
2054-07-15 00:00:00+00:00,0.3176088
2054-07-16 00:00:00+00:00,0.16592331
2054-07-17 00:00:00+00:00,0.14575994
2054-07-18 00:00:00+00:00,0.12257623
2054-07-19 00:00:00+00:00,0.1104236
2054-07-20 00:00:00+00:00,0.09358556
2054-07-21 00:00:00+00:00,0.07821122
2054-07-22 00:00:00+00:00,0.07025631
2054-07-23 00:00:00+00:00,0.05965357
2054-07-24 00:00:00+00:00,0.05146829
2054-07-25 00:00:00+00:00,0.040998496
2054-07-26 00:00:00+00:00,0.034195982
2054-07-27 00:00:00+00:00,0.028600903
2054-07-28 00:00:00+00:00,0.02665565
2054-07-29 00:00:00+00:00,0.024299469
2054-07-30 00:00:00+00:00,0.023640277
2054-07-31 00:00:00+00:00,0.0226064
2054-08-01 00:00:00+00:00,0.017272497
2054-08-02 00:00:00+00:00,0.012561874
2054-08-03 00:00:00+00:00,0.0072943904
2054-08-04 00:00:00+00:00,0.0058413255
2054-08-05 00:00:00+00:00,0.003757347
2054-08-06 00:00:00+00:00,0.0029774802
2054-08-07 00:00:00+00:00,0.0019137375
2054-08-08 00:00:00+00:00,0.0016433755
2054-08-09 00:00:00+00:00,0.0015538111
2054-08-10 00:00:00+00:00,0.0011626252
2054-08-11 00:00:00+00:00,0.000679812
2054-08-12 00:00:00+00:00,0.00068977964
2054-08-13 00:00:00+00:00,0.00065326004
2054-08-14 00:00:00+00:00,0.00047318733
2054-08-15 00:00:00+00:00,0.00013794842
2054-08-16 00:00:00+00:00,3.3428173e-06
2054-08-17 00:00:00+00:00,2.6736116e-06
2054-08-18 00:00:00+00:00,2.1889314e-06
2054-08-19 00:00:00+00:00,1.7557009e-06
2054-08-20 00:00:00+00:00,0.0020014697
2054-08-21 00:00:00+00:00,1.1627612e-06
2054-08-22 00:00:00+00:00,1.0262535e-06
2054-08-23 00:00:00+00:00,7.932956e-07
2054-08-24 00:00:00+00:00,6.8913266e-07
2054-08-25 00:00:00+00:00,5.549566e-07
2054-08-26 00:00:00+00:00,0.10647549
2054-08-27 00:00:00+00:00,0.0005465559
2054-08-28 00:00:00+00:00,0.00050181814
2054-08-29 00:00:00+00:00,0.00042771385
2054-08-30 00:00:00+00:00,0.00034078196
2054-08-31 00:00:00+00:00,0.15146609
2054-09-01 00:00:00+00:00,0.0004607274
2054-09-02 00:00:00+00:00,0.8519593
2054-09-03 00:00:00+00:00,0.03338408
2054-09-04 00:00:00+00:00,0.4225471
2054-09-05 00:00:00+00:00,0.084830925
2054-09-06 00:00:00+00:00,0.04487084
2054-09-07 00:00:00+00:00,0.059737943
2054-09-08 00:00:00+00:00,0.056817118
2054-09-09 00:00:00+00:00,0.05103949
2054-09-10 00:00:00+00:00,0.048673257
2054-09-11 00:00:00+00:00,0.038963787
2054-09-12 00:00:00+00:00,0.3513523
2054-09-13 00:00:00+00:00,0.05548166
2054-09-14 00:00:00+00:00,0.0505317
2054-09-15 00:00:00+00:00,0.10455066
2054-09-16 00:00:00+00:00,0.07551185
2054-09-17 00:00:00+00:00,0.04563943
2054-09-18 00:00:00+00:00,0.08377863
2054-09-19 00:00:00+00:00,0.023464791
2054-09-20 00:00:00+00:00,0.048376385
2054-09-21 00:00:00+00:00,0.01677295
2054-09-22 00:00:00+00:00,0.014333942
2054-09-23 00:00:00+00:00,0.011209662
2054-09-24 00:00:00+00:00,0.009271216
2054-09-25 00:00:00+00:00,0.007854224
2054-09-26 00:00:00+00:00,0.06619018
2054-09-27 00:00:00+00:00,0.009859185
2054-09-28 00:00:00+00:00,0.008344029
2054-09-29 00:00:00+00:00,0.007129288
2054-09-30 00:00:00+00:00,0.022989241
2054-10-01 00:00:00+00:00,0.0052082045
2054-10-02 00:00:00+00:00,0.003389045
2054-10-03 00:00:00+00:00,1.4463239
2054-10-04 00:00:00+00:00,0.022941817
2054-10-05 00:00:00+00:00,1.35934
2054-10-06 00:00:00+00:00,0.07679226
2054-10-07 00:00:00+00:00,0.48129752
2054-10-08 00:00:00+00:00,0.10828955
2054-10-09 00:00:00+00:00,0.098579146
2054-10-10 00:00:00+00:00,0.08798085
2054-10-11 00:00:00+00:00,0.08019409
2054-10-12 00:00:00+00:00,0.072402544
2054-10-13 00:00:00+00:00,0.059433732
2054-10-14 00:00:00+00:00,0.058612097
2054-10-15 00:00:00+00:00,0.054345876
2054-10-16 00:00:00+00:00,0.06207362
2054-10-17 00:00:00+00:00,0.04522649
2054-10-18 00:00:00+00:00,0.038506392
2054-10-19 00:00:00+00:00,0.033081725
2054-10-20 00:00:00+00:00,0.072396405
2054-10-21 00:00:00+00:00,0.0818631
2054-10-22 00:00:00+00:00,4.628422
2054-10-23 00:00:00+00:00,3.3752158
2054-10-24 00:00:00+00:00,3.4712021
2054-10-25 00:00:00+00:00,1.7373699
2054-10-26 00:00:00+00:00,2.0855927
2054-10-27 00:00:00+00:00,2.143502
2054-10-28 00:00:00+00:00,2.2319286
2054-10-29 00:00:00+00:00,2.06724
2054-10-30 00:00:00+00:00,1.6253465
2054-10-31 00:00:00+00:00,1.5200627
2054-11-01 00:00:00+00:00,1.6368167
2054-11-02 00:00:00+00:00,1.9882076
2054-11-03 00:00:00+00:00,2.0606794
2054-11-04 00:00:00+00:00,1.9813956
2054-11-05 00:00:00+00:00,1.8202455
2054-11-06 00:00:00+00:00,1.6791185
2054-11-07 00:00:00+00:00,2.0143225
2054-11-08 00:00:00+00:00,1.9777915
2054-11-09 00:00:00+00:00,1.7339122
2054-11-10 00:00:00+00:00,1.3219148
2054-11-11 00:00:00+00:00,1.1727393
2054-11-12 00:00:00+00:00,0.9694126
2054-11-13 00:00:00+00:00,3.204387
2054-11-14 00:00:00+00:00,1.3061911
2054-11-15 00:00:00+00:00,0.99083436
2054-11-16 00:00:00+00:00,0.79553
2054-11-17 00:00:00+00:00,0.6347113
2054-11-18 00:00:00+00:00,3.3420792
2054-11-19 00:00:00+00:00,2.8254442
2054-11-20 00:00:00+00:00,1.6225438
2054-11-21 00:00:00+00:00,1.0966897
2054-11-22 00:00:00+00:00,1.2467792
2054-11-23 00:00:00+00:00,1.024615
2054-11-24 00:00:00+00:00,2.233697
2054-11-25 00:00:00+00:00,1.7630091
2054-11-26 00:00:00+00:00,1.5983647
2054-11-27 00:00:00+00:00,2.9908707
2054-11-28 00:00:00+00:00,1.1562821
2054-11-29 00:00:00+00:00,1.4078755
2054-11-30 00:00:00+00:00,1.5924554
2054-12-01 00:00:00+00:00,1.4740839
2054-12-02 00:00:00+00:00,1.6512494
2054-12-03 00:00:00+00:00,1.7539837
2054-12-04 00:00:00+00:00,1.3956695
2054-12-05 00:00:00+00:00,1.1600188
2054-12-06 00:00:00+00:00,2.2454488
2054-12-07 00:00:00+00:00,1.3965788
2054-12-08 00:00:00+00:00,0.8005252
2054-12-09 00:00:00+00:00,1.8740383
2054-12-10 00:00:00+00:00,0.8279679
2054-12-11 00:00:00+00:00,0.70282537
2054-12-12 00:00:00+00:00,1.2451735
2054-12-13 00:00:00+00:00,1.1987964
2054-12-14 00:00:00+00:00,1.3039017
2054-12-15 00:00:00+00:00,1.7436018
2054-12-16 00:00:00+00:00,1.791966
2054-12-17 00:00:00+00:00,1.4448209
2054-12-18 00:00:00+00:00,1.1548198
2054-12-19 00:00:00+00:00,1.1690516
2054-12-20 00:00:00+00:00,1.1754932
2054-12-21 00:00:00+00:00,1.3837867
2054-12-22 00:00:00+00:00,1.1445104
2054-12-23 00:00:00+00:00,1.2323813
2054-12-24 00:00:00+00:00,1.7860259
2054-12-25 00:00:00+00:00,0.89121526
2054-12-26 00:00:00+00:00,1.2738969
2054-12-27 00:00:00+00:00,1.4670558
2054-12-28 00:00:00+00:00,2.0116448
2054-12-29 00:00:00+00:00,2.13168
2054-12-30 00:00:00+00:00,1.9223933
2054-12-31 00:00:00+00:00,1.5903431
2055-01-01 00:00:00+00:00,1.2627597
2055-01-02 00:00:00+00:00,1.4263633
2055-01-03 00:00:00+00:00,1.5889179
2055-01-04 00:00:00+00:00,1.3512082
2055-01-05 00:00:00+00:00,1.4410356
2055-01-06 00:00:00+00:00,1.3651817
2055-01-07 00:00:00+00:00,1.604616
2055-01-08 00:00:00+00:00,1.3961935
2055-01-09 00:00:00+00:00,0.60887814
2055-01-10 00:00:00+00:00,1.4621596
2055-01-11 00:00:00+00:00,1.5039748
2055-01-12 00:00:00+00:00,1.4296372
2055-01-13 00:00:00+00:00,1.246531
2055-01-14 00:00:00+00:00,1.1161176
2055-01-15 00:00:00+00:00,1.1295567
2055-01-16 00:00:00+00:00,2.131303
2055-01-17 00:00:00+00:00,2.23512
2055-01-18 00:00:00+00:00,2.8839176
2055-01-19 00:00:00+00:00,0.9215692
2055-01-20 00:00:00+00:00,0.7390496
2055-01-21 00:00:00+00:00,1.2155936
2055-01-22 00:00:00+00:00,1.560941
2055-01-23 00:00:00+00:00,1.4510123
2055-01-24 00:00:00+00:00,1.6044339
2055-01-25 00:00:00+00:00,1.4552779
2055-01-26 00:00:00+00:00,1.5408632
2055-01-27 00:00:00+00:00,1.3924512
2055-01-28 00:00:00+00:00,1.2677252
2055-01-29 00:00:00+00:00,2.8245018
2055-01-30 00:00:00+00:00,2.2529671
2055-01-31 00:00:00+00:00,2.6934292
2055-02-01 00:00:00+00:00,2.1430783
2055-02-02 00:00:00+00:00,1.3587255
2055-02-03 00:00:00+00:00,2.6333923
2055-02-04 00:00:00+00:00,1.5579588
2055-02-05 00:00:00+00:00,1.8676792
2055-02-06 00:00:00+00:00,1.9903762
2055-02-07 00:00:00+00:00,1.61105
2055-02-08 00:00:00+00:00,1.6956924
2055-02-09 00:00:00+00:00,2.1329405
2055-02-10 00:00:00+00:00,2.440037
2055-02-11 00:00:00+00:00,2.2096293
2055-02-12 00:00:00+00:00,1.8993983
2055-02-13 00:00:00+00:00,2.0767858
2055-02-14 00:00:00+00:00,2.4282684
2055-02-15 00:00:00+00:00,2.603078
2055-02-16 00:00:00+00:00,2.7428973
2055-02-17 00:00:00+00:00,2.364669
2055-02-18 00:00:00+00:00,2.7831771
2055-02-19 00:00:00+00:00,1.5144522
2055-02-20 00:00:00+00:00,1.1995906
2055-02-21 00:00:00+00:00,3.2552886
2055-02-22 00:00:00+00:00,2.9362664
2055-02-23 00:00:00+00:00,3.6661313
2055-02-24 00:00:00+00:00,1.8226287
2055-02-25 00:00:00+00:00,1.5957694
2055-02-26 00:00:00+00:00,1.5860093
2055-02-27 00:00:00+00:00,1.3766224
2055-02-28 00:00:00+00:00,1.8870802
2055-03-01 00:00:00+00:00,2.2993684
2055-03-02 00:00:00+00:00,2.5391293
2055-03-03 00:00:00+00:00,2.3541
2055-03-04 00:00:00+00:00,1.690834
2055-03-05 00:00:00+00:00,3.9401171
2055-03-06 00:00:00+00:00,2.9586167
2055-03-07 00:00:00+00:00,2.3794024
2055-03-08 00:00:00+00:00,1.9787556
2055-03-09 00:00:00+00:00,1.9875343
2055-03-10 00:00:00+00:00,2.3875806
2055-03-11 00:00:00+00:00,2.821567
2055-03-12 00:00:00+00:00,3.2068238
2055-03-13 00:00:00+00:00,3.036547
2055-03-14 00:00:00+00:00,2.7668204
2055-03-15 00:00:00+00:00,2.581257
2055-03-16 00:00:00+00:00,2.5434103
2055-03-17 00:00:00+00:00,2.5516582
2055-03-18 00:00:00+00:00,2.833409
2055-03-19 00:00:00+00:00,2.9766312
2055-03-20 00:00:00+00:00,2.7345295
2055-03-21 00:00:00+00:00,2.7515142
2055-03-22 00:00:00+00:00,2.5075784
2055-03-23 00:00:00+00:00,2.0603468
2055-03-24 00:00:00+00:00,4.5376573
2055-03-25 00:00:00+00:00,4.063477
2055-03-26 00:00:00+00:00,3.5947454
2055-03-27 00:00:00+00:00,2.457903
2055-03-28 00:00:00+00:00,2.9078279
2055-03-29 00:00:00+00:00,3.3148847
2055-03-30 00:00:00+00:00,2.5817595
2055-03-31 00:00:00+00:00,2.731478
2055-04-01 00:00:00+00:00,2.5418684
2055-04-02 00:00:00+00:00,2.8507156
2055-04-03 00:00:00+00:00,2.8282773
2055-04-04 00:00:00+00:00,2.401514
2055-04-05 00:00:00+00:00,3.3688169
2055-04-06 00:00:00+00:00,3.6417387
2055-04-07 00:00:00+00:00,4.0646086
2055-04-08 00:00:00+00:00,2.659532
2055-04-09 00:00:00+00:00,3.1938608
2055-04-10 00:00:00+00:00,3.3144696
2055-04-11 00:00:00+00:00,3.5921924
2055-04-12 00:00:00+00:00,3.335701
2055-04-13 00:00:00+00:00,2.8232017
2055-04-14 00:00:00+00:00,1.8860397
2055-04-15 00:00:00+00:00,2.9400604
2055-04-16 00:00:00+00:00,3.0068874
2055-04-17 00:00:00+00:00,3.626769
2055-04-18 00:00:00+00:00,4.0406475
2055-04-19 00:00:00+00:00,4.8242126
2055-04-20 00:00:00+00:00,3.4002607
2055-04-21 00:00:00+00:00,3.649817
2055-04-22 00:00:00+00:00,2.8648767
2055-04-23 00:00:00+00:00,2.6056728
2055-04-24 00:00:00+00:00,1.9756628
2055-04-25 00:00:00+00:00,4.034166
2055-04-26 00:00:00+00:00,4.784804
2055-04-27 00:00:00+00:00,2.7684002
2055-04-28 00:00:00+00:00,2.955182
2055-04-29 00:00:00+00:00,3.139863
2055-04-30 00:00:00+00:00,3.5682557
2055-05-01 00:00:00+00:00,4.1084213
2055-05-02 00:00:00+00:00,4.655859
2055-05-03 00:00:00+00:00,4.31909
2055-05-04 00:00:00+00:00,4.6052775
2055-05-05 00:00:00+00:00,4.304579
2055-05-06 00:00:00+00:00,4.3677907
2055-05-07 00:00:00+00:00,4.6059923
2055-05-08 00:00:00+00:00,4.553245
2055-05-09 00:00:00+00:00,3.0494308
2055-05-10 00:00:00+00:00,3.5945733
2055-05-11 00:00:00+00:00,3.2253678
2055-05-12 00:00:00+00:00,3.6310165
2055-05-13 00:00:00+00:00,3.9771316
2055-05-14 00:00:00+00:00,3.6882517
2055-05-15 00:00:00+00:00,3.4446719
2055-05-16 00:00:00+00:00,2.8616707
2055-05-17 00:00:00+00:00,2.8163607
2055-05-18 00:00:00+00:00,3.3679485
2055-05-19 00:00:00+00:00,3.014179
2055-05-20 00:00:00+00:00,3.9796467
2055-05-21 00:00:00+00:00,3.787759
2055-05-22 00:00:00+00:00,3.3197515
2055-05-23 00:00:00+00:00,2.5023966
2055-05-24 00:00:00+00:00,2.6411986
2055-05-25 00:00:00+00:00,2.5263648
2055-05-26 00:00:00+00:00,2.1661675
2055-05-27 00:00:00+00:00,2.383105
2055-05-28 00:00:00+00:00,2.7066705
2055-05-29 00:00:00+00:00,2.6706724
2055-05-30 00:00:00+00:00,2.4724178
2055-05-31 00:00:00+00:00,2.6945002
2055-06-01 00:00:00+00:00,2.6336498
2055-06-02 00:00:00+00:00,2.525018
2055-06-03 00:00:00+00:00,3.0140119
2055-06-04 00:00:00+00:00,2.7757132
2055-06-05 00:00:00+00:00,2.5075378
2055-06-06 00:00:00+00:00,2.5341058
2055-06-07 00:00:00+00:00,2.6227834
2055-06-08 00:00:00+00:00,2.4474256
2055-06-09 00:00:00+00:00,1.957713
2055-06-10 00:00:00+00:00,1.8458611
2055-06-11 00:00:00+00:00,1.51725
2055-06-12 00:00:00+00:00,1.864502
2055-06-13 00:00:00+00:00,2.404445
2055-06-14 00:00:00+00:00,2.1030092
2055-06-15 00:00:00+00:00,2.015923
2055-06-16 00:00:00+00:00,1.8596683
2055-06-17 00:00:00+00:00,1.6429745
2055-06-18 00:00:00+00:00,1.2006927
2055-06-19 00:00:00+00:00,1.0960796
2055-06-20 00:00:00+00:00,1.2346598
2055-06-21 00:00:00+00:00,1.0728372
2055-06-22 00:00:00+00:00,1.0918777
2055-06-23 00:00:00+00:00,0.90771806
2055-06-24 00:00:00+00:00,0.97066176
2055-06-25 00:00:00+00:00,0.85299355
2055-06-26 00:00:00+00:00,0.8651774
2055-06-27 00:00:00+00:00,0.86336684
2055-06-28 00:00:00+00:00,0.8218164
2055-06-29 00:00:00+00:00,0.6688001
2055-06-30 00:00:00+00:00,0.58437514
2055-07-01 00:00:00+00:00,0.46294743
2055-07-02 00:00:00+00:00,0.42977896
2055-07-03 00:00:00+00:00,0.38733032
2055-07-04 00:00:00+00:00,0.3679509
2055-07-05 00:00:00+00:00,0.33939824
2055-07-06 00:00:00+00:00,0.2949313
2055-07-07 00:00:00+00:00,0.27776355
2055-07-08 00:00:00+00:00,0.22392601
2055-07-09 00:00:00+00:00,0.20003635
2055-07-10 00:00:00+00:00,0.1906092
2055-07-11 00:00:00+00:00,0.16600575
2055-07-12 00:00:00+00:00,0.14265066
2055-07-13 00:00:00+00:00,0.11746815
2055-07-14 00:00:00+00:00,0.09514352
2055-07-15 00:00:00+00:00,0.07742105
2055-07-16 00:00:00+00:00,0.06490838
2055-07-17 00:00:00+00:00,0.050151054
2055-07-18 00:00:00+00:00,0.04281247
2055-07-19 00:00:00+00:00,0.0365104
2055-07-20 00:00:00+00:00,0.033326145
2055-07-21 00:00:00+00:00,0.031071343
2055-07-22 00:00:00+00:00,0.024836313
2055-07-23 00:00:00+00:00,0.025199378
2055-07-24 00:00:00+00:00,0.018535875
2055-07-25 00:00:00+00:00,0.015898824
2055-07-26 00:00:00+00:00,0.013504636
2055-07-27 00:00:00+00:00,0.0129486965
2055-07-28 00:00:00+00:00,0.010605156
2055-07-29 00:00:00+00:00,0.008101779
2055-07-30 00:00:00+00:00,0.0035439741
2055-07-31 00:00:00+00:00,0.002595191
2055-08-01 00:00:00+00:00,0.0009781182
2055-08-02 00:00:00+00:00,0.0005216118
2055-08-03 00:00:00+00:00,0.0004678933
2055-08-04 00:00:00+00:00,0.00037721786
2055-08-05 00:00:00+00:00,0.0005042178
2055-08-06 00:00:00+00:00,0.00055734155
2055-08-07 00:00:00+00:00,0.00056143233
2055-08-08 00:00:00+00:00,0.00038244535
2055-08-09 00:00:00+00:00,4.1128226e-07
2055-08-10 00:00:00+00:00,3.1719853e-07
2055-08-11 00:00:00+00:00,2.698158e-07
2055-08-12 00:00:00+00:00,2.460491e-07
2055-08-13 00:00:00+00:00,1.9951469e-07
2055-08-14 00:00:00+00:00,1.6271687e-07
2055-08-15 00:00:00+00:00,1.2842965e-07
2055-08-16 00:00:00+00:00,9.793964e-08
2055-08-17 00:00:00+00:00,8.028863e-08
2055-08-18 00:00:00+00:00,5.8901357e-08
2055-08-19 00:00:00+00:00,5.3770677e-08
2055-08-20 00:00:00+00:00,0.029982615
2055-08-21 00:00:00+00:00,3.8123385e-08
2055-08-22 00:00:00+00:00,3.0936125e-08
2055-08-23 00:00:00+00:00,2.2730108e-08
2055-08-24 00:00:00+00:00,2.0119506e-08
2055-08-25 00:00:00+00:00,1.43628185e-08
2055-08-26 00:00:00+00:00,0.027000012
2055-08-27 00:00:00+00:00,9.774559e-09
2055-08-28 00:00:00+00:00,0.02650001
2055-08-29 00:00:00+00:00,6.0630283e-09
2055-08-30 00:00:00+00:00,5.602627e-09
2055-08-31 00:00:00+00:00,4.340991e-09
2055-09-01 00:00:00+00:00,3.5595777e-09
2055-09-02 00:00:00+00:00,2.5796734e-09
2055-09-03 00:00:00+00:00,2.2595477e-09
2055-09-04 00:00:00+00:00,1.9619137e-09
2055-09-05 00:00:00+00:00,1.5797863e-09
2055-09-06 00:00:00+00:00,0.0035000015
2055-09-07 00:00:00+00:00,0.0475
2055-09-08 00:00:00+00:00,0.028235327
2055-09-09 00:00:00+00:00,0.09452938
2055-09-10 00:00:00+00:00,0.024810512
2055-09-11 00:00:00+00:00,0.01704589
2055-09-12 00:00:00+00:00,0.529015
2055-09-13 00:00:00+00:00,0.059984263
2055-09-14 00:00:00+00:00,0.055738617
2055-09-15 00:00:00+00:00,0.05031316
2055-09-16 00:00:00+00:00,0.043029383
2055-09-17 00:00:00+00:00,0.039816927
2055-09-18 00:00:00+00:00,0.035453428
2055-09-19 00:00:00+00:00,0.031538077
2055-09-20 00:00:00+00:00,0.02750133
2055-09-21 00:00:00+00:00,0.023285698
2055-09-22 00:00:00+00:00,0.019145926
2055-09-23 00:00:00+00:00,0.08066265
2055-09-24 00:00:00+00:00,0.018531138
2055-09-25 00:00:00+00:00,0.11976569
2055-09-26 00:00:00+00:00,0.013610048
2055-09-27 00:00:00+00:00,0.016246436
2055-09-28 00:00:00+00:00,0.011365614
2055-09-29 00:00:00+00:00,0.010641887
2055-09-30 00:00:00+00:00,0.009349411
2055-10-01 00:00:00+00:00,0.010320894
2055-10-02 00:00:00+00:00,0.022996433
2055-10-03 00:00:00+00:00,0.005694302
2055-10-04 00:00:00+00:00,0.0038858324
2055-10-05 00:00:00+00:00,1.460387
2055-10-06 00:00:00+00:00,0.5265269
2055-10-07 00:00:00+00:00,0.41196424
2055-10-08 00:00:00+00:00,0.1315741
2055-10-09 00:00:00+00:00,0.11168457
2055-10-10 00:00:00+00:00,0.13122344
2055-10-11 00:00:00+00:00,0.48366955
2055-10-12 00:00:00+00:00,0.10134187
2055-10-13 00:00:00+00:00,0.21200764
2055-10-14 00:00:00+00:00,0.10309663
2055-10-15 00:00:00+00:00,0.20274611
2055-10-16 00:00:00+00:00,0.07805098
2055-10-17 00:00:00+00:00,0.083400756
2055-10-18 00:00:00+00:00,0.08886474
2055-10-19 00:00:00+00:00,0.18462938
2055-10-20 00:00:00+00:00,0.0779927
2055-10-21 00:00:00+00:00,0.03535105
2055-10-22 00:00:00+00:00,6.4394836
2055-10-23 00:00:00+00:00,5.970511
2055-10-24 00:00:00+00:00,5.24111
2055-10-25 00:00:00+00:00,4.184817
2055-10-26 00:00:00+00:00,1.9981633
2055-10-27 00:00:00+00:00,1.2162404
2055-10-28 00:00:00+00:00,1.0235457
2055-10-29 00:00:00+00:00,1.8832859
2055-10-30 00:00:00+00:00,3.0298502
2055-10-31 00:00:00+00:00,1.2086256
2055-11-01 00:00:00+00:00,0.90986216
2055-11-02 00:00:00+00:00,4.1439652
2055-11-03 00:00:00+00:00,2.8766723
2055-11-04 00:00:00+00:00,0.8842136
2055-11-05 00:00:00+00:00,0.78988576
2055-11-06 00:00:00+00:00,1.0122926
2055-11-07 00:00:00+00:00,1.3476018
2055-11-08 00:00:00+00:00,1.3413308
2055-11-09 00:00:00+00:00,1.3188109
2055-11-10 00:00:00+00:00,0.84683627
2055-11-11 00:00:00+00:00,0.63756335
2055-11-12 00:00:00+00:00,0.48657948
2055-11-13 00:00:00+00:00,1.3520778
2055-11-14 00:00:00+00:00,2.849794
2055-11-15 00:00:00+00:00,3.0047336
2055-11-16 00:00:00+00:00,1.1436138
2055-11-17 00:00:00+00:00,1.3047976
2055-11-18 00:00:00+00:00,1.5219629
2055-11-19 00:00:00+00:00,1.4590297
2055-11-20 00:00:00+00:00,1.3171424
2055-11-21 00:00:00+00:00,1.5035297
2055-11-22 00:00:00+00:00,1.5394713
2055-11-23 00:00:00+00:00,1.1061797
2055-11-24 00:00:00+00:00,2.5471773
2055-11-25 00:00:00+00:00,3.1961224
2055-11-26 00:00:00+00:00,2.1093044
2055-11-27 00:00:00+00:00,1.5924089
2055-11-28 00:00:00+00:00,1.0997667
2055-11-29 00:00:00+00:00,1.4312955
2055-11-30 00:00:00+00:00,1.3934066
2055-12-01 00:00:00+00:00,1.1595913
2055-12-02 00:00:00+00:00,1.1947701
2055-12-03 00:00:00+00:00,1.0172726
2055-12-04 00:00:00+00:00,0.7019043
2055-12-05 00:00:00+00:00,1.2782575
2055-12-06 00:00:00+00:00,0.8987201
2055-12-07 00:00:00+00:00,1.0813758
2055-12-08 00:00:00+00:00,1.1601119
2055-12-09 00:00:00+00:00,1.215846
2055-12-10 00:00:00+00:00,1.4004315
2055-12-11 00:00:00+00:00,0.9513459
2055-12-12 00:00:00+00:00,2.0954592
2055-12-13 00:00:00+00:00,2.3348925
2055-12-14 00:00:00+00:00,3.228968
2055-12-15 00:00:00+00:00,2.3746614
2055-12-16 00:00:00+00:00,2.3600404
2055-12-17 00:00:00+00:00,2.0988894
2055-12-18 00:00:00+00:00,0.8820584
2055-12-19 00:00:00+00:00,1.112654
2055-12-20 00:00:00+00:00,1.4643617
2055-12-21 00:00:00+00:00,1.4017886
2055-12-22 00:00:00+00:00,1.0088353
2055-12-23 00:00:00+00:00,0.6503196
2055-12-24 00:00:00+00:00,0.9376273
2055-12-25 00:00:00+00:00,1.1500434
2055-12-26 00:00:00+00:00,1.1898876
2055-12-27 00:00:00+00:00,1.6169617
2055-12-28 00:00:00+00:00,2.4592345
2055-12-29 00:00:00+00:00,2.0994031
2055-12-30 00:00:00+00:00,2.1237707
2055-12-31 00:00:00+00:00,1.9935875
2056-01-01 00:00:00+00:00,1.1715775
2056-01-02 00:00:00+00:00,1.1107569
2056-01-03 00:00:00+00:00,2.1616514
2056-01-04 00:00:00+00:00,1.4198871
2056-01-05 00:00:00+00:00,1.6583354
2056-01-06 00:00:00+00:00,1.7081188
2056-01-07 00:00:00+00:00,1.2794045
2056-01-08 00:00:00+00:00,1.0940673
2056-01-09 00:00:00+00:00,1.2244732
